participant_id,order,familiarity (1-7),mutual_friends,caste_RA,religion_RA,gender,Notes,
6818,40,7,247,,,Male,Panjan,
6818,41,5,1,,,Female,Pranjal,
6818,42,1,4,,Hindu,Male,Singh,
6818,43,1,15,,Hindu,Female,Singh,
6818,44,1,4,,Hindu,Female,Singh,
6818,45,1,91,,Hindu,Male,Singh,
6818,46,1,0,,Hindu,Female,Sahu,
6818,47,1,9,,Hindu,Female,Singh Rajput,
6818,48,1,51,,Hindu,Male,Kumar,
6818,49,3,7,,Hindu,Male,Singh,
6818,50,1,4,,Hindu,Male,Kumar,
6818,51,1,2,,,Female,Chettry,
6818,52,2,45,,,Male,Shankar,
6818,53,1,5,,Hindu,Male,Singh,
6818,54,1,11,,Hindu,Female,Singh,
6818,55,1,1,,Hindu,Male,Virat,
6818,56,1,1,,Hindu,Female,Singh,
6818,57,3,3,,Hindu,Female,Singh,
6818,58,4,5,,Hindu,Female,Singh,
6818,59,1,70,,,Female,Pratiksha,
6818,60,5,3,,Hindu,Female,Singh,
3881,1,5,8,,Hindu,Female,Dhond,
3881,2,6,8,,Hindu,Female,Gowda,
3881,3,3,1,,Hindu,Female,Thapa,
3881,4,4,32,,Hindu,Female,Gavaskar,
3881,5,3,18,,Hindu,Female,Naik,
3881,6,1,23,,Hindu,Male,Lavande,
3881,7,4,46,,Hindu,Female,Dhond,
3881,8,3,26,,Hindu,Female,Bhaje,
3881,9,1,45,,Hindu,Female,Dhabholkar,
3881,10,7,78,,Hindu,Female,Naik,
3881,11,1,29,,Hindu,Male,Bandekar,
3881,12,1,110,,Muslim,Male,Shaikh,
3881,13,1,0,,Hindu,Female,Naik,
3881,14,1,28,,Hindu,Male,Panicker,
3881,15,7,2,,Hindu,Male,Choudhary,
3881,16,3,15,,Muslim,Female,Shaikh,
3881,17,1,38,,Hindu,Male,Malgithi,
3881,18,1,183,,Hindu,Male,Naik,
3881,19,2,38,,Other,Male,Gonsalves,
3881,20,1,7,,Muslim,Male,Shaikh,
3881,21,5,81,,Hindu,Male,Rathodkar,
3881,22,6,1,,Muslim,Male,Khatib,
3881,23,7,2,,Muslim,Male,Ansari,
3881,24,6,44,,Hindu,Male,Karmarkar,
3881,25,3,0,,Hindu,Female,Vengulekar,
3881,26,2,131,,Hindu,Male,Vernekar,
3881,27,3,253,,Hindu,Male,Naik,
3881,28,1,5,,Muslim,Male,Shaikh,
3881,29,2,26,,Hindu,Male,Soares,
3881,30,2,92,,Hindu,Male,Kalangutkar,
3881,31,6,24,,Hindu,Male,Naik,
3881,32,1,8,,Hindu,Female,Dabas,
3881,33,1,0,,Hindu,Male,Kumar,
3881,34,1,113,,Hindu,Female,Kharde,
3881,35,4,73,,Muslim,Female,Aga,
3881,36,7,5,,Muslim,Male,Shaikh,
3881,37,1,88,,Hindu,Male,Bhonsle,
3881,38,1,56,,Hindu,Male,Nasnodkar,
3881,39,1,55,,Hindu,Male,Shetya,
3881,40,7,0,,Muslim,Male,Shaikh,
3881,41,1,59,,Other,Male,Gomes,
3881,42,2,103,,Hindu,Male,Kandolkar,
3881,43,5,248,,Hindu,Male,Porash,
3881,44,4,71,,Other,Male,Mascarenhas,
3881,45,1,51,,Other,Male,Parackel,
3881,46,1,115,,Hindu,Male,Kalmekar,
3881,47,1,77,,Hindu,Male,Mayenkar,
3881,48,1,105,,Other,Female,Dias,
3881,49,2,86,,Hindu,Male,Bhagat,
3881,50,1,74,,Hindu,Male,Chopdekar,
3881,51,2,25,,Muslim,Male,Khan,
3881,52,1,92,,Other,Male,Miranda,
3881,53,1,13,,Muslim,Male,Azam,
3881,54,6,134,,Hindu,Male,Naik,
3881,55,1,20,,Hindu,Male,Velingkar,
3881,56,1,61,,Other,Male,Fernandes,
3881,57,5,16,,Hindu,Female,Sanjana (only first name),
3881,58,1,22,,Other,Male,Joao,
3881,59,2,23,,Muslim,Female,Shaikh ,
3881,60,1,1,,Hindu,Female,Manjrekar,
9402,1,7,1,General,Hindu,Male,Nikhil Kumar,
9402,2,7,7,,Hindu,Male,Gaurav Rajhak,
9402,3,2,1,General,Hindu,Male,Ankit Ojha,
9402,4,7,4,Scheduled Tribes (ST),,Male,Sumit Mahato,
9402,5,7,3,,Hindu,Male,Nishu Raj Soni,
9402,6,2,3,,,Male,Ravi,
9402,7,2,1,General,Hindu,Male,Rahul Nayak,
9402,8,7,1,,,,Bad Boy,
9402,9,5,1,General,Hindu,Male,Er Birendera Kumar,
9402,10,7,1,General,Hindu,Male,Ravi Ranjan Sinha,
9402,11,6,2,,Hindu,Male,Mukesh Kumar Yadav,
9402,12,2,1,General,,Female,Sudheshna Hansa,
9402,13,1,1,,Hindu,Male,Saket Raj,
9402,14,1,2,,,Female,Swetha,
9402,15,7,2,,,Male,Muralidhar Sahu,
9402,16,4,2,General,Hindu,Male,Mukesh Kumar Yadav,
9402,17,1,0,,Hindu,Female,Srija Das,
9402,18,7,2,General,Hindu,Male,Bipin Kumar,
9402,19,7,13,General,Hindu,Male,Pawan Singh,
9402,20,1,0,,Muslim,Male,Syed Iqbal,
9402,21,1,0,,,Male,Ramu RDX,
9402,22,1,1,,Hindu,Male,Sachin Pradhan,
9402,23,4,4,,Hindu,Male,Sumit Mahato,
9402,24,7,11,General,Hindu,Male,Shashi Prakash,
9402,25,3,2,General,Hindu,Male,Nitesh Kumar Yadav,
9402,26,7,1,,Hindu,Male,Avinash Sonu,
9402,27,7,3,General,Hindu,Male,Avilash Ghosh,
9402,28,7,2,General,Hindu,Male,Deepak Pandey,
9402,29,1,0,General,Hindu,Male,Dharmendra Nayak,
9402,30,6,3,General,Hindu,Male,Rahul Kumar,
9402,31,1,0,General,Hindu,Male,,
9402,32,3,1,General,Hindu,Female,Aarohi Jaiswal,
9402,33,1,2,,,,Malkhal Layak,
9402,34,7,0,General,Hindu,Male,,
9402,35,1,1,General,Hindu,Male,Satyanaryan Pal,
9402,36,1,0,,,Male,Rosh Tigga,
9402,37,7,7,,Hindu,Male,,
9402,38,2,1,,Hindu,Male,Moumita Dawn,
9402,39,1,1,,Hindu,Male,Gohli Narendra Gohli Narendra,
9402,40,7,13,,Muslim,Male,Raju Rantan Sultan,
9402,41,7,1,General,Hindu,Male,Akshay Singh,
9402,42,1,0,,Hindu,Female,Subha Smita,
9402,43,7,2,,Hindu,Male,Supratim Das,
9402,44,2,1,General,Hindu,Male,Nitish Kumar Dash,
9402,45,7,13,General,Hindu,Male,Sunil Kumar Yadav,
9402,46,7,16,General,Hindu,Male,Abhinav Kumar,
9402,47,1,0,General,Hindu,Male,Subhash Kumar,
9402,48,7,3,General,Hindu,Male,Er Khushwant Kumar,
9402,49,2,2,General,Hindu,Male,Sumit Sagar Mishra,
9402,50,1,0,,Hindu,Female,Sudha Mahto,
9402,51,1,0,,,Male,Suneye Babu Hembrom,
9402,52,2,3,,Hindu,Male,Kumar Kaustuv,
9402,53,4,1,General,Hindu,Male,Rajhiv Ranjhan,
9402,54,1,1,,Hindu,Male,Rishi Madhney,
9402,55,7,14,General,Hindu,Male,Prince Singh,
9402,56,7,10,General,Hindu,Male,Jitendru Kumar,
9402,57,1,0,General,Hindu,Male,Akash  Jha,
9402,58,7,9,General,Hindu,Male,Pradeep Karmakar,
9402,59,5,2,General,Hindu,Male,Vikas Singh,
9402,60,3,1,,Hindu,Male,Sunny Prasad,
4385,1,5,22,,Hindu,Female,Saxena,
4385,2,4,5,,Hindu,Female,Yadav,
4385,3,1,3,,Muslim,Female,Rehman,
4385,4,1,1,,Hindu,Female,Kumari,
4385,5,1,14,,,Female,No last name,
4385,6,4,4,,Hindu,Female,Yadav,
4385,7,1,14,,Hindu,Female,Yadav,
4385,8,2,17,,Hindu,Female,Yadav,
4385,9,2,4,,Hindu,Male,Kumar,
4385,10,5,27,,Hindu,Female,Nain,
4385,11,4,3,,Muslim,Male,Ahmad,
4385,12,1,3,,Hindu,Female,Ranjan,
4385,13,1,1,,Hindu,Female,Kumari,
4385,14,1,4,,Hindu,Female,Kumari,
4385,15,1,4,,Hindu,Female,Narayan,
4385,16,1,3,,Hindu,Male,Kumar,
4385,17,3,1,,Hindu,Female,Anu,
4385,18,1,3,,Hindu,Male,Tyagi,
4385,19,3,7,,Hindu,Male,Kumar,
4385,20,3,7,,Hindu,Female,Bharti,
4385,21,2,5,,Muslim,Female,Kamaal,
4385,22,1,1,,Other,Female,Singh,
4385,23,3,7,,Hindu,Female,Gupta,
4385,24,1,1,,Hindu,Female,Yadav,
4385,25,1,6,,Hindu,Female,Chauhan,
4385,26,2,5,,Hindu,Male,Mala,
4385,27,1,4,,Hindu,Female,Sinha,
4385,28,1,4,,Hindu,Female,Gupta,
4385,29,3,1,,Muslim,Female,Jha,
4385,30,4,1,,Hindu,Female,Yadav,
4385,31,1,0,,Hindu,Female,Yadav,
4385,32,5,1,,Hindu,Female,Kumari,
4385,33,1,4,,Hindu,Female,Verma,
4385,34,7,5,,Hindu,Male,Roy,
4385,35,1,3,,Hindu,Female,Kumari,
4385,36,7,36,,Other,Female,Singh,
4385,37,7,6,,Hindu,Female,Tyagi,
4385,38,6,14,,Hindu,Male,Kumar,
4385,39,6,17,,Hindu,Male,Sinha,
4385,40,1,1,,Hindu,Female,Pandey,
4385,41,1,3,,Other,Male,Singh,
4385,42,1,3,,Other,Female,Singh,
4385,43,5,16,,Hindu,Female,Sharma,
4385,44,5,17,,Muslim,Female,Masood,
4385,45,1,3,,Other,Female,Singh,
4385,46,1,1,,Hindu,Female,Ydav,
4385,47,1,1,,Hindu,Female,Chaudhary,
4385,48,1,4,,Hindu,Female,Das,
4385,49,3,4,,Hindu,Female,Yadav,
4385,50,1,0,,Hindu,Female,Gahlot,
4385,51,4,3,,Hindu,Male,Siwag,
4385,52,2,3,,Hindu,Female,Sabbarwal,
4385,53,1,6,,Other,Female,Kaur,
4385,54,1,3,,Hindu,Male,Govinda,
4385,55,3,3,,Hindu,Female,Chauhan,
4385,56,3,3,,Hindu,Female,Rajput,
4385,57,3,2,,Other,Male,Singh,
4385,58,2,3,,Hindu,Female,Yadav,
4385,59,6,8,,Hindu,Male,Sinha,
4385,60,1,1,,Hindu,Female,Tomar,
5717,1,7,24,,Hindu,Male,deshmukh,
5717,2,2,9,,Hindu,Male,Dusane,
5717,3,5,50,,Hindu,Male,sapkal,
5717,4,1,5,,Hindu,Male,vispute,
5717,5,1,17,,Hindu,Female,Bhamra,
5717,6,7,19,,Hindu,Male,Vishe,
5717,7,1,1,,Hindu,Female,solkar,
5717,8,1,2,,Hindu,Male,shinde,
5717,9,1,4,,Hindu,Male,shipukar,
5717,10,6,11,,Hindu,Male,Chauhan,
5717,11,6,67,,Hindu,Female,Jhandu,
5717,12,6,19,,Hindu,Female,ramade,
5717,13,6,170,,Hindu,Female,,
5717,14,1,14,,Hindu,Male,,
5717,15,1,2,,Hindu,Female,more,
5717,16,6,21,,Hindu,Male,Veer,
5717,17,6,20,,Hindu,Female,Koli,
5717,18,7,24,,Hindu,Male,Soni,
5717,19,6,7,,Hindu,Male,Gavit,
5717,20,6,30,,Hindu,Female,Kushwah,
5717,21,1,3,,Hindu,Female,Gosavi,
5717,22,6,6,,Hindu,Male,Tripathi,
5717,23,1,12,,Hindu,Male,Shetty,
5717,24,1,12,,Hindu,Male,Patil,
5717,25,1,14,,Hindu,Female,Sonar,
5717,26,1,5,,Hindu,Female,Yadav,
5717,27,1,9,,Hindu,Female,Riat,
5717,28,1,3,,Hindu,Female,Sonar,
5717,29,5,15,,Hindu,Male,Sonar,
5717,30,7,5,,Hindu,Male,Gaikar,
5717,31,6,59,,Hindu,Female,Shrivasta,
5717,32,1,3,,Hindu,Male,Kadam,
5717,33,2,19,,Hindu,Female,Mirajkar,
5717,34,1,1,,Hindu,Male,Thakur,
5717,35,5,14,,Hindu,Male,Kalyankar,
5717,36,1,2,,Hindu,Male,Ghadge,
5717,37,1,1,,Other,Female,Doncillo,
5717,38,1,2,,Hindu,Male,Uday,
5717,39,1,3,,Hindu,Male,Mundaware,
5717,40,1,15,,Hindu,Male,Soni,
5717,41,1,9,,Hindu,Male,Mulla,
5717,42,5,36,,Hindu,Male,Borse,
5717,43,5,4,,Hindu,Female,Thore,
5717,44,1,7,,Hindu,Male,Sonar,
5717,45,1,5,,Hindu,Female,Gore,
5717,46,1,32,,Hindu,Male,Bose,
5717,47,1,12,,Hindu,Male,Shinde,
5717,48,1,13,,Hindu,Male,Wable,
5717,49,7,31,,Hindu,Male,Basavar,
5717,50,5,26,,Hindu,Male,Chavan,
5717,51,1,33,,Hindu,Male,Rajput,
5717,52,7,12,,Hindu,Male,Bidave,
5717,53,1,3,,Hindu,Male,Patil,
5717,54,1,3,,Hindu,Male,Ahire,
5717,55,1,11,,Hindu,Male,Gawali,
5717,56,7,3,,Hindu,Male,Malunjkar,
5717,57,7,15,,Hindu,Female,Sonar,
5717,58,1,5,,Hindu,Male,Soni,
5717,59,1,31,,Hindu,Male,Kamle,
5717,60,2,14,,Hindu,Male,Rajput,
7130,1,4,3,,Hindu,Male,Mourya,
7130,2,1,1,,Other,Male,Thakur,
7130,3,1,0,,Muslim,Male,Islam,
7130,4,1,0,,Muslim,Female,Sheik,
7130,5,3,1,,Muslim,Female,Sayma,
7130,6,1,0,,Muslim,Female,Khan,
7130,7,4,2,,Hindu,Female,Yadav,
7130,8,5,5,,Hindu,Female,Thorat,
7130,9,3,3,,Hindu,Female,Balakrishnan,
7130,10,1,1,,Muslim,Female,Shaikh,
7130,11,1,0,,Muslim,Female,Ferdous,
7130,12,1,14,,Muslim,Female,Ansari,
7130,13,3,7,,Hindu,Male,Madravliya,
7130,14,1,0,,,Female,Janjirkar,
7130,15,4,7,,Hindu,Female,Kale,
7130,16,5,5,,Hindu,Male,Kashyap,
7130,17,1,4,,Hindu,Female,Jaiswar,
7130,18,4,6,,Hindu,Female,Chauhan,
7130,19,2,20,,,Male,Chinchangharkar,
7130,20,4,6,,Hindu,Female,Rana,
7130,21,1,1,,,Male,Vaity,
7130,22,1,1,,Muslim,Male,Khan,
7130,23,4,0,,Hindu,Male,Surve,
7130,24,1,6,,Muslim,Female,Shah,
7130,25,4,2,,Muslim,Male,Shaikh,
7130,26,1,1,,Other,Female,Singh,
7130,27,3,0,,Hindu,Male,More,
7130,28,1,26,,Hindu,Male,Vishwakarma,
7130,29,1,0,,Hindu,Female,Gupta,
7130,30,2,3,,Muslim,Male,Khan,
7130,31,1,1,Not Indian,Other,Female,Marks,
7130,32,1,1,,,Male,Ch last name,
7130,33,1,2,,Other,Female,Singh,
7130,34,1,0,,Muslim,Female,Ansari,
7130,35,1,0,,,,Mon Coeur,
7130,36,1,0,,Muslim,Female,Khan,
7130,37,1,2,,,Male,Bhadave,
7130,38,5,5,,Muslim,Male,Kazi,
7130,39,1,3,,Hindu,Male,Verma,
7130,40,2,3,,Hindu,Male,Shelar,
7130,41,4,2,,Hindu,Male,Jadhao,
7130,42,1,4,,Hindu,Female,Athwale,
7130,43,1,3,,Muslim,Male,Chaudhary,
7130,44,1,1,,Muslim,Male,Sayyed,
7130,45,1,0,,,Female,SUmu,
7130,46,1,3,,Hindu,Female,Borana,
7130,47,1,1,,Hindu,Male,Sakpal,
7130,48,4,2,,,Female,Badgu,
7130,49,1,3,,Muslim,Male,Khan,
7130,50,1,7,,Hindu,Female,Sharma,
7130,51,1,5,,Hindu,Female,Raut,
7130,52,3,4,,Muslim,Male,Shaikh,
7130,53,2,0,,,Female,Dabhade,
7130,54,1,7,,Hindu,Female,Vaishnav,
7130,55,1,0,,Hindu,Female,Kedare,
7130,56,1,3,,Muslim,Male,Shaikh,
7130,57,2,1,,Hindu,Female,Vishwakarma,
7130,58,1,0,,Hindu,Female,Iyer,
7130,59,3,0,,Hindu,Male,More,
7130,60,1,3,,,Female,Tungariya,
9930,1,4,43,,Hindu,Male,Vetal M,
9930,2,1,25,,Hindu,Male,Akshay,
9930,3,1,38,,Hindu,Male,Srirangam,
9930,4,3,57,,Hindu,Male,Kusundal,
9930,5,1,25,,Hindu,Male,Popeta,
9930,6,1,27,,Hindu,Male,Wankhade,
9930,7,1,6,,Hindu,Male,Kumar,
9930,8,1,8,,Hindu,Male,Jadhav,
9930,9,1,9,,Hindu,Male,Joshi,
9930,10,1,28,,Hindu,Male,Bhaskar,
9930,11,1,8,,Hindu,Male,Ghorad,
9930,12,1,16,,Hindu,Male,Patankar,
9930,13,1,22,,Hindu,Male,Chavan,
9930,14,1,3,,Hindu,Male,Jha,
9930,15,1,18,,Hindu,Male,Wadu,
9930,16,1,46,,Hindu,Female,Kohli,
9930,17,3,53,,Hindu,Male,Patanker,
9930,18,1,32,,Hindu,Female,Garima,
9930,19,1,20,,Hindu,Male,Khale,
9930,20,5,26,,Hindu,Male,Lokare,
9930,21,1,10,,Hindu,Male,Rajkumar,
9930,22,1,7,,Hindu,Male,Kumar,
9930,23,1,20,,Hindu,Male,Naik,
9930,24,1,47,,Hindu,Male,Sirsikar,
9930,25,1,9,,Hindu,Female,vIJAYAN,
9930,26,4,8,,Hindu,Male,Menon,
9930,27,1,40,,Hindu,Male,Shintre,
9930,28,4,3,,Hindu,Male,Shelar,
9930,29,1,34,,Hindu,Female,Mhatre,
9930,30,1,23,,Hindu,Female,Dhongade,
9930,31,1,17,,Hindu,Male,Memane,
9930,32,1,4,,Hindu,Female,Rai,
9930,33,1,3,,Hindu,Male,Nilugal,
9930,34,1,14,,Hindu,Male,Sankpal,
9930,35,1,6,,Hindu,Male,Pawar,
9930,36,1,4,,Hindu,Male,Pawar,
9930,37,1,7,,Hindu,Male,Chhatre,
9930,38,3,3,,Hindu,Male,Dubey,
9930,39,1,2,,Hindu,Male,Menon,
9930,40,1,11,,Hindu,Male,Ghosalkar,
9930,41,1,26,,Hindu,Female,Jambhale,
9930,42,1,28,,Hindu,Female,Mahawadi,
9930,43,1,15,,Hindu,Male,Gaikar,
9930,44,1,4,,Hindu,Female,Mishra,
9930,45,1,19,,Hindu,Female,Musale,
9930,46,1,35,,Hindu,Male,More,
9930,47,1,23,,Hindu,Male,Yadav,
9930,48,1,15,,Hindu,Male,Subhedar,
9930,49,1,13,,Hindu,Male,Velani,
9930,50,1,1,,Hindu,Male,More,
9930,51,1,20,,Hindu,Male,Dukare,
9930,52,1,2,,Hindu,Female,Kamble,
9930,53,1,35,,Hindu,Female,Gadkari,
9930,54,4,13,,Hindu,Male,Kharmare,
9930,55,1,19,,Hindu,Male,Omi,
9930,56,3,15,,Hindu,Male,Chaudari,
9930,57,1,13,,Hindu,Male,Mangle,
9930,58,1,30,,Hindu,Male,Bagul,
9930,59,1,6,,Hindu,Male,Longale,
9930,60,1,4,,Hindu,Female,Jadhav,
4450,1,6,6,,Hindu,Male,Ghatole,
4450,2,4,23,,Hindu,Male,Gill,
4450,3,5,58,,Hindu,Male,Pillai,
4450,4,1,3,,Hindu,Male,Royale,
4450,5,1,12,,Other,Female,Ritchison,
4450,6,1,1,,Hindu,Male,Gohil,
4450,7,1,69,,Hindu,Female,Sawant,
4450,8,1,2,,Hindu,Male,Nadar,
4450,9,5,5,,Muslim,Male,Sayed,
4450,10,2,9,,Other,Male,Philip,
4450,11,7,27,,Hindu,Male,Keni,
4450,12,5,4,,Hindu,Male,Tripathi,
4450,13,1,2,,Muslim,Male,Kapdi,
4450,14,1,8,,Hindu,Male,Gaikwad,
4450,15,5,33,,Hindu,Male,Yadav,
4450,16,7,4,,Hindu,Male,Sharma,
4450,17,3,3,,Hindu,Female,Bash,
4450,18,7,0,,Hindu,Male,Joshi,
4450,19,3,28,,Hindu,Male,Manve,
4450,20,1,2,,Hindu,Male,Ranalkar,
4450,21,1,40,,Hindu,Male,Ronak Jayachandran,
4450,22,1,26,,Hindu,Male,Parte,
4450,23,3,36,,Hindu,Male,Gupta,
4450,24,1,3,,Hindu,Male,Singasane,
4450,25,5,51,,Hindu,Female,Gupta,
4450,26,1,12,,Hindu,Male,Maji,
4450,27,1,67,,Hindu,Female,Jondhale,
4450,28,1,2,,Hindu,Female,Singh,
4450,29,5,15,,Hindu,Male,Pathare,
4450,30,1,2,,Hindu,Male,Pandey,
4450,31,6,0,,Hindu,Male,Patel,
4450,32,1,40,,Hindu,Male,Kori,
4450,33,2,30,,Hindu,Female,Bhandari,
4450,34,3,3,,Hindu,Male,Kadam,
4450,35,1,7,,Hindu,Male,Unhavane,
4450,36,5,6,,Hindu,Male,Vamsi,
4450,37,1,41,,Hindu,Male,Salunke,
4450,38,2,9,,Hindu,Male,Patil,
4450,39,4,14,,Hindu,Male,Teli,
4450,40,1,29,,Hindu,Male,Gaikwad,
4450,41,1,4,,Hindu,Male,Kolgaonkar,
4450,42,5,4,,Hindu,Male,Thakker,
4450,43,6,1,,Hindu,Male,Mandal,
4450,44,1,13,,Hindu,Female,Vaity,
4450,45,3,54,,Hindu,Female,Bhanushali,
4450,46,1,6,,Muslim,Male,Junaid Khan,
4450,47,3,3,,Hindu,Male,Gupta,
4450,48,1,6,,Hindu,Male,Mane,
4450,49,1,24,,Hindu,Male,Soni,
4450,50,2,4,,Hindu,Male,Nair,
4450,51,2,28,,Hindu,Female,Tripathi,
4450,52,2,31,,Hindu,Female,shet,
4450,53,2,63,,Hindu,Male,Modak,
4450,54,5,5,,Hindu,Male,Shipurkar,
4450,55,4,3,,Hindu,Male,Bhrahmay,
4450,56,1,0,,Hindu,Female,Gupta,
4450,57,2,33,,Hindu,Female,Mayekar,
4450,58,2,31,,Hindu,Female,Thakray,
4450,59,1,8,,Hindu,Male,Naik,
4450,60,2,17,,Hindu,Male,Patel,
4549,1,,,,,,"PYMK section said ""no suggestions available""",
4549,2,,,,,,,
4549,3,,,,,,,
4549,4,,,,,,,
4549,5,,,,,,,
4549,6,,,,,,,
4549,7,,,,,,,
4549,8,,,,,,,
4549,9,,,,,,,
4549,10,,,,,,,
4549,11,,,,,,,
4549,12,,,,,,,
4549,13,,,,,,,
4549,14,,,,,,,
4549,15,,,,,,,
4549,16,,,,,,,
4549,17,,,,,,,
4549,18,,,,,,,
4549,19,,,,,,,
4549,20,,,,,,,
4549,21,,,,,,,
4549,22,,,,,,,
4549,23,,,,,,,
4549,24,,,,,,,
4549,25,,,,,,,
4549,26,,,,,,,
4549,27,,,,,,,
4549,28,,,,,,,
4549,29,,,,,,,
4549,30,,,,,,,
4549,31,,,,,,,
4549,32,,,,,,,
4549,33,,,,,,,
4549,34,,,,,,,
4549,35,,,,,,,
4549,36,,,,,,,
4549,37,,,,,,,
4549,38,,,,,,,
4549,39,,,,,,,
4549,40,,,,,,,
4549,41,,,,,,,
4549,42,,,,,,,
4549,43,,,,,,,
4549,44,,,,,,,
4549,45,,,,,,,
4549,46,,,,,,,
4549,47,,,,,,,
4549,48,,,,,,,
4549,49,,,,,,,
4549,50,,,,,,,
4549,51,,,,,,,
4549,52,,,,,,,
4549,53,,,,,,,
4549,54,,,,,,,
4549,55,,,,,,,
4549,56,,,,,,,
4549,57,,,,,,,
4549,58,,,,,,,
4549,59,,,,,,,
4549,60,,,,,,,
8747,1,1,3,General,Hindu,Male,Rathod,
8747,2,5,3,,Hindu,Male,Kundal,
8747,3,1,1,,Hindu,Female,Ukarande,
8747,4,2,0,,Hindu,Female,Jadhav,
8747,5,3,8,,Hindu,Male,Birajdar,
8747,6,1,0,,Hindu,Male,Batar,
8747,7,6,6,,Hindu,Male,More,
8747,8,7,6,,Hindu,Male,Mhatre,
8747,9,7,19,General,Hindu,Male,Thakur,
8747,10,6,5,,Hindu,Male,Damedar,
8747,11,1,14,,Hindu,Female,Shinde,
8747,12,1,0,,Hindu,Female,Jamadar,
8747,13,5,23,,Hindu,Male,Deshmukh,
8747,14,7,5,Other Backward Classes (OBC),Hindu,Male,Kumbhar,
8747,15,5,12,,Hindu,Male,Deodar,
8747,16,1,2,,Hindu,Female,Raje,
8747,17,5,13,Other Backward Classes (OBC),Hindu,Male,Kumbhar,
8747,18,1,6,,Hindu,Female,More Surwase,
8747,19,1,4,,Hindu,Female,Mugale,
8747,20,1,1,,Hindu,Female,Gunjal,
8747,21,1,3,,Hindu,Male,Makandar,
8747,22,7,115,,Hindu,Male,Kale,
8747,23,7,254,,Hindu,Male,Bedge,
8747,24,1,17,,Hindu,Female,Chavan,
8747,25,4,6,,Hindu,Male,Mooli,
8747,26,1,46,,Hindu,Male,More,
8747,27,4,11,,Hindu,Male,More,
8747,28,7,4,Other Backward Classes (OBC),Hindu,Male,Kumbhar,
8747,29,4,15,,Hindu,Male,Sawant,
8747,30,7,25,,Hindu,Male,Shinde,
8747,31,5,2,,Hindu,Male,Manikandan,
8747,32,1,26,,Hindu,Female,More,
8747,33,3,41,,Hindu,Male,Batgeri,
8747,34,1,1,,Hindu,Male,Survase,
8747,35,1,6,,Hindu,Male,More,
8747,36,4,19,,Hindu,Male,Kadam,
8747,37,4,4,,Hindu,Male,Babu Raje,
8747,38,7,19,,Hindu,Male,Palkar,
8747,39,1,9,,Hindu,Female,Kale,
8747,40,1,7,,Hindu,Male,Maske,
8747,41,3,23,,Hindu,Male,Jadhav,
8747,42,6,54,,Hindu,Male,Kale,
8747,43,1,20,,Hindu,Female,Survase,
8747,44,1,1,General,Hindu,Female,Kaur,
8747,45,1,6,,Hindu,Male,Nandawadekar,
8747,46,5,13,,Hindu,Male,Shinde,
8747,47,1,6,,Hindu,Male,Pawar,
8747,48,2,16,,Hindu,Male,Mhatre,
8747,49,7,28,,Hindu,Male,Deshmukh,
8747,50,7,11,,Hindu,Male,Deshmukh,
8747,51,1,4,,Hindu,Female,Gajare - no first name ,
8747,52,1,0,,Hindu,Male,Gadekar,
8747,53,3,12,,Hindu,Male,Borate,
8747,54,4,23,,Hindu,Male,Badgujar,
8747,55,1,21,,Hindu,Male,Salpe,
8747,56,1,4,,Hindu,Male,Chettiar,
8747,57,1,7,,Hindu,Male,Jadhav,
8747,58,4,18,,Hindu,Female,Chikhale,
8747,59,1,4,,Hindu,Female,Jadhav,
8747,60,7,215,,Hindu,Male,Pathan,
7059,1,1,17,,Hindu,Male,Mahishya Das,
7059,2,2,20,General,Hindu,Female,Sharma,
7059,3,7,32,,Hindu,Male,Roy,
7059,4,7,15,,Hindu,Female,Jhawar,
7059,5,7,40,,Hindu,Female,Shaw,
7059,6,7,30,,Hindu,Female,Bhudiya,
7059,7,7,34,,Other,Female,Toppo,
7059,8,1,20,,Hindu,Male,Mallik,
7059,9,1,27,,Hindu,Female,Das,
7059,10,7,27,,Hindu,Male,Mondal,
7059,11,7,24,,Hindu,Female,Agnihotri,
7059,12,6,19,General,Hindu,Female,Singh,
7059,13,7,19,,Hindu,Male,Choudhuri,
7059,14,1,38,,Hindu,Female,Papneja,
7059,15,1,3,General,Hindu,Male,Agarwal,
7059,16,1,15,,Hindu,Female,Sarker,
7059,17,7,22,Scheduled Tribes (ST),Hindu,Male,Minz,
7059,18,1,13,General,Hindu,Male,Ghosh,
7059,19,7,21,General,Hindu,Male,Mukherjee,
7059,20,7,103,,Hindu,Female,Nandi,
7059,21,1,3,,Other,Female,Tirkey,
7059,22,5,18,General,Hindu,Male,Singh,
7059,23,1,3,,Other,Male,Raj,
7059,24,7,53,General,Hindu,Female,Singh,
7059,25,7,12,,Hindu,Male,Bagchi,
7059,26,1,33,General,Muslim,Male,Khan,
7059,27,1,17,,Hindu,Female,Biruly,
7059,28,1,17,,Hindu,Female,Sethi,
7059,29,1,5,,Hindu,Female,Alok,
7059,30,7,95,,Hindu,Male,Kumar,
7059,31,7,25,,Hindu,Female,Rani,
7059,32,7,37,,Hindu,Male,Prakash,
7059,33,7,21,,Hindu,Female,Jain,
7059,34,7,5,,Hindu,Male,Mallick,
7059,35,3,18,,Hindu,Female,Pari,
7059,36,7,53,General,Hindu,Male,Sharma,
7059,37,7,36,General,Hindu,Male,Gupta,
