participant_id,order,preference (1-7),post_tenure,tenure_units,human (y/n),nf_group (y/n),event (y/n),caste_RA,religion_RA,gender,Notes,,
8930,6,2,1,Days,1,0,0,,Muslim,Male,Khan,,
8930,7,3,1,Days,1,0,0,,Muslim,Male,Waris,,
8930,8,5,6,Days,0,0,0,,,,suggested for you,,
8930,9,4,1,Days,1,0,0,,Muslim,Male,Khan,,
8930,10,2,1,Days,1,0,0,,Muslim,Male,Khan,,
8930,11,7,4,Days,0,0,0,,,,suggested for you,,
8930,12,3,16,Hours,0,0,0,,,,jokes hi jokes,,
8930,13,4,14,Hours,1,0,0,,Muslim,Male,Hasmi,,
8930,14,2,2,Days,1,0,0,,Muslim,Male,Waris,,
8930,15,1,4,Days,0,0,0,,,,suggested for you,,
8930,16,7,1,Days,1,1,0,,Muslim,Male,Ansari,,
8930,17,4,3,Days,1,0,0,,Hindu,Male,Shah,,
8930,18,1,2,Days,1,0,0,,Hindu,Male,Shah x2,,
8930,19,5,2,Days,0,0,0,,,,suggested for you,,
8930,20,4,3,Days,1,0,0,,Muslim,Male,Khan,,
8930,21,3,27,Days,0,0,0,,,,suggested for you,,
8930,22,2,2,Hours,1,1,0,,Muslim,Male,Raza,,
8930,23,1,19,Hours,1,1,0,,Muslim,Male,Qureshi,,
8930,24,3,4,Days,0,0,0,,,,suggested for you,,
8930,25,7,1,Days,0,0,0,,,,Ummatti,,
8930,26,4,1,Days,1,0,0,,Hindu,Male,Sharma,,
8930,27,1,3,Days,1,0,0,,Hindu,Male,Sinjali,,
8930,28,3,3,Days,0,0,0,,,,suggested for you,,
8930,29,1,1,Days,1,0,0,,Hindu,Male,Shah x3,,
8930,30,4,17,Days,0,0,0,,,,suggested for you,,
8930,31,1,14,Hours,1,0,0,,Hindu,Male,shah x 4,,
8930,32,7,2,Days,1,0,0,,Muslim,Male,Shamin,,
8930,33,4,18,Days,1,0,0,Not Indian,Other,Male,Condit,,
8930,34,1,1,Days,1,0,0,,Muslim,Male,Khan,,
8930,35,7,9,Hours,1,0,0,,Muslim,Male,Javed,,
8930,36,1,2,Days,1,0,0,,Muslim,Male,Janasheen,,
8930,37,3,13,Days,0,0,0,,,,suggested for you,,
8930,38,1,16,Hours,1,0,0,,Muslim,Male,Waris,,
8930,39,1,18,Hours,1,0,0,,Muslim,Male,Nadar,,
8930,40,4,4,Hours,1,1,0,,Muslim,Male,Khan,,
8930,41,2,21,Days,0,0,0,,,,suggested for you,,
8930,42,1,2,Days,1,0,0,,Hindu,Male,Shah x 5,,
8930,43,3,4,Hours,1,0,0,,Muslim,Female,Malik,,
8930,44,1,4,Hours,1,1,0,,Hindu,Male,Ravat,,
8930,45,2,4,Hours,1,1,0,,Hindu,Male,Barsenhia,,
8930,46,7,1,Hours,1,1,0,,Muslim,Male,Rangrez,,
8930,47,4,15,Days,0,0,0,,,,suggested for you,,
8930,48,3,2,Days,1,0,0,,Hindu,Male,Shah,,
8930,49,3,10,Days,0,0,0,,,,suggested for you,,
8930,50,3,3,Days,1,0,0,,Muslim,Male,Janasheen,,
8930,51,4,4,Hours,1,1,0,,Muslim,Male,Khan,,
8930,52,7,1,Days,0,0,0,,,,suggested for you,,
8930,53,7,28,Minutes,1,0,0,,Muslim,Male,Qadri,,
8930,54,7,1,Days,1,0,0,,Muslim,Male,Shaikh,,
8930,55,7,16,Hours,1,1,0,,Muslim,Male,Shahzada,,
8930,56,7,2,Days,1,1,0,,Muslim,Male,Mohmand,,
8930,57,3,2,Days,0,0,0,,,,suggested for you,,
8930,58,2,1,Hours,1,1,0,,Hindu,Female,Sarumaha,,
8930,59,7,1,Hours,1,1,0,,,Male,Unknown last name,,
8930,60,3,4,Days,0,0,0,,,,suggested for you,,
7541,1,4,2,Hours,0,0,0,,,,Page - the Educated Moron,,
7541,2,7,15,Hours,1,0,0,General,Hindu,Male,Celebrity Page - Dhar Mann,,
7541,3,2,2,Days,0,0,0,,,,Suggested Page,,
7541,4,3,19,Hours,1,0,0,,,,Cant make out name - written in a different lang,,
7541,5,7,9,Hours,1,0,0,General,Hindu,Male,Celebrity Page - Dhar Mann,,
7541,6,5,1,Days,0,0,0,,,,Suggested Page,,
7541,7,6,1,Days,1,0,0,General,Hindu,Male,Nambiar,,
7541,8,3,3,Days,0,0,0,,,,Suggested Page,,
7541,9,1,1,Days,1,0,0,General,Hindu,Male,Shared post by 2 friends (both entries made separately). Bajaj.,,
7541,10,1,23,Hours,1,0,0,,Hindu,Male,Kujjur,,
7541,11,3,3,Hours,1,0,0,General,Hindu,Male,Mishra,,
7541,12,3,4,Days,0,0,0,,,,Suggested Page,,
7541,13,5,1,Days,1,0,0,General,Hindu,Male,Nambiar,,
7541,14,7,13,Hours,0,0,0,,,,Suggested Page,,
7541,15,6,5,Hours,1,0,0,,Hindu,Male,Sahu,,
7541,16,3,5,Hours,1,0,0,General,Hindu,Female,Celebrity Page - Shraddha Arya,,
7541,17,6,2,Days,1,0,0,General,Hindu,Male,Celebrity Page - Sonu Sood,,
7541,18,5,7,Days,0,0,0,,,,"Suggested Page. 18 aug, 13:57",,
7541,19,4,2,Days,0,0,0,,,,Page - the Educated Moron,,
7541,20,4,2,Days,1,0,0,General,Hindu,Male,Pathak,,
7541,21,3,2,Days,0,0,0,,,,Suggested Page,,
7541,22,7,3,Days,1,0,0,General,Hindu,Male,Celebrity Page - Dhar Mann,,
7541,23,3,2,Days,1,0,0,,Hindu,Male,Kumar,,
7541,24,3,2,Days,0,0,0,,,,Suggested Page. MetDaan Makeup - Has been suggested over 3 times now,,
7541,25,2,3,Days,1,0,0,,Hindu,Female,Talreja,,
7541,26,3,2,Days,1,0,0,,,,Cant make out name - written in a different lang,,
7541,27,7,2,Days,0,0,0,,,,Suggested Page,,
7541,28,7,2,Days,0,0,0,,,,Page,,
7541,29,1,1,Days,1,0,0,General,Hindu,Male,Malhotra. Post shared by 2 friends. Both recorded separately,,
7541,30,1,2,Days,1,0,0,General,Hindu,Female,Pandey (same post shared as above),,
7541,31,5,2,Days,1,0,0,General,Hindu,Male,Suggested Celebrity page. Pandey,,
7541,32,7,2,Days,1,0,0,General,Hindu,Male,Celebrity Page - Dhar Mann,,
7541,33,6,2,Days,1,0,0,,Hindu,Female,Captain Nick. Celebrity Page. Can't tell if its for a person,,
7541,34,7,4,Days,0,0,0,,,,Suggested Page. MetDaan Fashion,,
7541,35,6,2,Days,1,0,0,General,Hindu,Male,Singh,,
7541,36,5,2,Days,1,0,0,General,Hindu,Male,Tripathi. Celebrity Page,,
7541,37,3,2,Days,0,0,0,,,,Suggested Page,,
7541,38,4,1,Days,1,0,0,General,Hindu,Female,ghosh,,
7541,39,6,1,Minutes,0,0,0,,,,Page,,
7541,40,3,2,Days,0,0,0,,,,Suggested Page - MetDaan Tips,,
7541,41,7,3,Days,1,0,0,General,Hindu,Male,Celebrity Page - Dhar Mann,,
7541,42,6,3,Hours,1,0,0,,Other,Male,Jonson (Indian),,
7541,43,1,16,Days,0,0,0,,,,"Suggested Page. 9th aug, 19:35",,
7541,44,5,1,Days,0,0,0,,,,Page,,
7541,45,5,2,Days,1,0,0,,Hindu,Female,Namrata. Post shared by 2 friends. Entries for both done separately,,
7541,46,5,1,Days,1,0,0,General,Hindu,Female,Awasthi (same as above),,
7541,47,5,1,Days,0,0,0,,,,Page,,
7541,48,4,7,Days,0,0,0,,,,"Suggested Page. 18 Aug, 11:04",,
7541,49,6,2,Days,1,0,0,,Hindu,Female,Aind,,
7541,50,4,2,Days,1,0,0,General,Hindu,Female,Rai,,
7541,51,5,1,Days,1,0,0,Not Indian,Other,Male,Dial. Suggested ,,
7541,52,2,6,Minutes,0,0,0,,,,Page,,
7541,53,5,8,Minutes,0,0,0,,,,Page,,
7541,54,3,4,Days,0,0,0,,,,Suggested Page,,
7541,55,7,2,Days,1,0,0,General,Hindu,Male,Celebrity Page - Dhar Mann,,
7541,56,5,41,Minutes,0,0,0,,,,Page,,
7541,57,6,6,Days,0,0,0,,,,Suggested Page - MetDaan Fashion,,
7541,58,4,16,Hours,1,1,0,General,Hindu,Male,Gupta,,
7541,59,2,1,Days,1,0,0,General,Hindu,Female,Celebrity Page - Shraddha Arya,,
7541,60,5,3,Days,0,0,0,,,,Suggested Page,,
3528,1,7,3,Days,1,0,0,,Hindu,Female,Rai,,
3528,2,1,1,Days,1,1,0,,Hindu,Male,Bachute,,
3528,3,3,3,Days,1,0,0,,Hindu,Female,Kanojiya,,
3528,4,5,2,Days,1,0,0,,Hindu,Male,Surve,,
3528,5,5,12,Days,1,0,0,,Hindu,Female,Gupta,,
3528,6,5,21,Hours,1,0,0,,Hindu,Male,Joshi,,
3528,7,7,1,Days,1,0,0,,Hindu,Female,Rai,,
3528,8,1,3,Days,1,0,0,,Hindu,Female,Gupta,,
3528,9,3,20,Hours,1,0,0,,Hindu,Male,Sahani,,
3528,10,1,17,Hours,1,0,0,,Hindu,Male,Waghamre,,
3528,11,7,5,Days,1,0,0,,Hindu,Female,Rai,,
3528,12,3,3,Days,1,0,0,,Hindu,Female,Gupta,,
3528,13,7,2,Days,1,0,0,,Hindu,Female,Rai,,
3528,14,7,3,Days,1,0,0,,Hindu,Male,Gupta,,
3528,15,1,11,Hours,1,0,0,Not Indian,Other,Male,Samuel,,
3528,16,3,4,Hours,1,0,0,,Hindu,Male,Kathe,,
3528,17,7,3,Days,1,0,0,,Hindu,Female,Khuman,,
3528,18,3,17,Hours,1,0,0,,Hindu,Female,Lalkota,,
3528,19,5,1,Days,1,0,0,,Muslim,Male,Shaikh,,
3528,20,7,17,Hours,1,0,0,,Hindu,Female,Kuhnmallu,,
3528,21,7,2,Days,1,0,0,,Hindu,Male,Rai,,
3528,22,5,23,Hours,1,0,0,,Hindu,Female,Patel,,
3528,23,7,3,Days,1,0,0,,Hindu,Female,Rai,,
3528,24,5,9,Hours,1,1,0,,Hindu,Female,Bane,,
3528,25,7,3,Days,1,0,0,,Hindu,Female,Gupta,,
3528,26,7,4,Days,0,0,0,,,,suggested for you,,
3528,27,7,2,Days,1,0,0,Not Indian,Other,Male,Samuel,,
3528,28,7,1,Days,1,0,0,,Hindu,Female,Rai,,
3528,29,5,17,Minutes,1,0,0,,Hindu,Female,Lakwal,,
3528,30,7,22,Minutes,1,1,,,Hindu,Female,Lakwal,,
3528,31,7,7,Hours,1,0,0,Not Indian,Other,Male,Samuel,,
3528,32,7,20,Hours,1,0,0,,Hindu,Male,Sharma,,
3528,33,7,5,Days,0,0,0,,,,suggested for you,,
3528,34,7,2,Days,1,0,0,,Hindu,Female,Rai,,
3528,35,5,20,Days,0,0,0,,,,suggested for you,,
3528,36,5,23,Hours,1,0,0,,Hindu,Female,Patel,,
3528,37,1,3,Days,1,0,0,,Hindu,Female,Lalkota,,
3528,38,1,2,Days,1,1,0,,Muslim,Male,Baig,,
3528,39,7,2,Hours,0,0,0,,,,suggested for you,,
3528,40,7,7,Hours,1,1,0,,Hindu,Male,Shinde,,
3528,41,5,4,Hours,0,0,0,,,,,,
3528,42,7,4,Days,0,0,0,,,,suggested for you,,
3528,43,7,1,Days,1,0,0,,Hindu,Male,Rai ,,
3528,44,,,,,,,,,,,,
3528,45,,,,,,,,,,,,
3528,46,,,,,,,,,,,,
3528,47,,,,,,,,,,,,
3528,48,,,,,,,,,,,,
3528,49,,,,,,,,,,,,
3528,50,,,,,,,,,,,,
3528,51,,,,,,,,,,,,
3528,52,,,,,,,,,,,,
3528,53,,,,,,,,,,,,
3528,54,,,,,,,,,,,,
3528,55,,,,,,,,,,,,
3528,56,,,,,,,,,,,,
3528,57,,,,,,,,,,,,
3528,58,,,,,,,,,,,,
3528,59,,,,,,,,,,,,
3528,60,,,,,,,,,,,,
6818,1,4,12,Hours,1,0,0,,Hindu,Female,Singh,,
6818,2,3,4,Hours,1,0,0,,Hindu,Female,Goswami,,
6818,3,6,5,Hours,1,0,0,,,Male,Dixit,,
6818,4,6,5,Hours,1,0,0,,,,Dixit,,
6818,5,6,16,Hours,1,0,0,,Hindu,Female,Pathak,,
6818,6,4,10,Hours,1,0,0,,Hindu,Female,Roy,,
6818,7,6,24,Minutes,1,0,0,,,Male,Banerjee,,
6818,8,4,7,Days,1,0,0,,Hindu,Female,singh,,
6818,9,2,1,Days,1,0,0,,Hindu,Male,singh,,
6818,10,7,3,Hours,1,0,0,,Hindu,Female,Banerjee,,
6818,11,3,4,Hours,1,0,0,,,Male,Minz,,
6818,12,7,2,Hours,1,0,0,,Hindu,Female,Biswas,,
6818,13,7,3,Days,1,0,0,,Hindu,Male,Saha,,
6818,14,2,7,Hours,1,0,0,,,Male,Dz,,
6818,15,5,1,Days,1,0,0,,Hindu,Male,Biswas,,
6818,16,7,8,Hours,1,0,0,,,Male,Biswas,,
6818,17,4,3,Days,1,0,0,,Hindu,Male,Raj,,
6818,18,2,1,Days,1,0,0,,Hindu,Male,Singh,,
6818,19,5,3,Hours,1,0,0,,,Female,Ganguly,,
6818,20,7,3,Days,1,0,0,,Hindu,Male,Singh,,
6818,21,7,4,Days,1,0,0,,,Male,Sahu,,
6818,22,7,1,Days,1,0,0,,,Male,Singh,,
6818,23,7,20,Minutes,1,1,0,,Hindu,Male,rajput,,
6818,24,6,3,Minutes,1,0,0,,Hindu,Female,Ghosh,,
6818,25,7,3,Days,1,0,0,,Hindu,Female,Chaturvedi,,
6818,26,7,30,Days,1,0,0,,Hindu,Male,singh,commented from a year ago,
6818,27,7,4,Days,1,0,1,,Hindu,Male,Saha,,
6818,28,7,7,Hours,1,0,0,,Hindu,Female,Kumari,,
6818,29,5,1,Days,1,0,0,,Hindu,Female,Kumari,,
6818,30,6,1,Days,1,0,0,,Hindu,Female,Ghosh,,
6818,31,7,4,Days,1,0,0,,Hindu,Female,Singh,,
6818,32,7,1,Days,1,0,0,,Hindu,Female,Chaturvedi,,
6818,33,5,2,Days,1,0,0,,Hindu,Female,Ganguly,,
6818,34,7,8,Hours,1,0,0,,Hindu,Female,Srivastava,,
6818,35,7,1,Days,1,0,0,,,Male,Lama,,
6818,36,7,2,Days,1,0,0,,,Female,singh,,
6818,37,7,3,Hours,0,1,0,,,,Meme page,,
6818,38,7,1,Days,1,0,0,,Hindu,Female,Kumari,,
6818,39,5,4,Days,1,0,0,,,Male,Nandi,,
6818,40,4,2,Days,1,0,0,,Hindu,Female,Jayaswal,,
6818,41,5,1,Days,1,0,0,,Hindu,Female,Bhattacharjee,,
6818,42,5,30,Days,1,0,0,,,Female,Nambiar,,
6818,43,7,,,0,1,0,,,,group,,
6818,44,4,3,Days,1,0,0,,Hindu,Male,Dz,,
6818,45,6,6,Hours,1,0,0,,Hindu,Female,Ganguly,,
6818,46,6,4,Days,1,0,0,,,Female,Ganguly,,
6818,47,5,1,Days,0,1,0,,,,group,,
6818,48,7,2,Days,1,0,0,,Hindu,Female,Shrivastava,,
6818,49,7,1,Days,1,0,0,,Hindu,Male,Singh Kausal,,
6818,50,5,2,Hours,1,1,0,,,Male,Kumar Chandu,,
6818,51,6,6,Days,1,0,0,,Hindu,Male,Somveer,,
6818,52,7,2,Days,1,0,0,,Hindu,Male,Dhar,,
6818,53,7,3,Days,1,0,0,,Hindu,Female,Thakur,,
6818,54,6,2,Days,1,0,0,,Hindu,Male,Vinayak,,
6818,55,4,2,Days,1,0,0,,,Female,Shrivastava,,
6818,56,7,3,Days,1,0,0,,Muslim,Male,Ansari,,
6818,57,7,2,Days,1,0,0,,Hindu,Male,Dixit,,
6818,58,7,1,Days,1,0,0,,Hindu,Female,Singh,,
6818,59,7,18,Hours,1,0,0,,,Male,Singh,,
6818,60,5,36,Hours,1,0,0,,,Male,Bhattacharjee,,
3881,1,4,2,Days,1,0,0,,Hindu,Male,Desai,,
3881,2,5,2,Days,1,0,0,,Hindu,Female,Gawade,,
3881,3,4,1,Days,1,0,0,,Hindu,Female,Halankar,,
3881,4,7,1,Days,1,0,0,,Hindu,Male,Gawade,,
3881,5,7,2,Days,1,0,0,,Hindu,Male,Desai,,
3881,6,7,3,Days,1,0,0,,Hindu,Female,Gawade,,
3881,7,5,2,Days,1,0,0,,Muslim,Male,Syed,,
3881,8,6,3,Days,1,0,0,,Hindu,Male,Naik,,
3881,9,4,4,Hours,1,0,0,,Hindu,Male,Gaad,,
3881,10,7,3,Days,1,0,0,,Hindu,Male,Gaurekar,,
3881,11,6,3,Days,1,0,0,,Hindu,Female,Gavade,,
3881,12,3,3,Hours,1,0,0,,Hindu,Male,Talauliker,,
3881,13,6,2,Hours,1,0,0,,Hindu,Male,Amonkar,,
3881,14,6,1,Days,1,0,0,,Muslim,Male,Syed,,
3881,15,7,4,Days,1,0,0,,Hindu,Female,Desai,,
3881,16,6,4,Days,1,0,0,,Hindu,Female,Desai,,
3881,17,5,1,Days,1,0,0,,Hindu,Male,Bhonsle,,
3881,18,5,4,Hours,1,0,0,,Hindu,Male,Gaad,,
3881,19,6,3,Days,1,0,0,,Other,Male,Sequira,,
3881,20,5,2,Days,1,0,0,,Other,Male,Lionel Gomes,,
3881,21,5,5,Days,1,0,0,,Hindu,Male,Babu Naik,,
3881,22,3,5,Hours,1,0,0,,Hindu,Male,Aman Gaad,,
3881,23,4,2,Days,1,0,0,,Hindu,Female,Veluskar,,
3881,24,7,3,Days,1,0,0,,Hindu,Female,Gawade,,
3881,25,2,4,Days,1,0,0,,Other,Male,Monterior,,
3881,26,5,2,Hours,1,0,0,,Other,Male,Gomes,,
3881,27,6,4,Days,1,0,0,,Hindu,Male,Narvekar,,
3881,28,7,4,Days,1,0,0,,Muslim,Male,Rafiq Kittur,,
3881,29,5,4,Days,1,0,0,,Other,Male,Fernandes,,
3881,30,4,3,Days,1,0,0,,Hindu,Female,Tauliker,,
3881,31,4,4,Days,1,0,0,,Hindu,Female,Pednekar,,
3881,32,6,4,Days,1,0,0,,Hindu,Male,Hadkorkar,,
3881,33,6,4,Days,1,0,0,,Hindu,Female,Gawade,,
3881,34,5,21,Minutes,0,0,0,,,,E24,,
3881,35,4,3,Days,1,0,0,,Hindu,Female,Pooja Parab,,
3881,36,4,1,Days,0,0,0,,,,MJ5,,
3881,37,7,4,Days,0,0,0,,,,BB Ki Vines,,
3881,38,4,2,Hours,1,0,0,,Hindu,Male,Shahapurkar,,
3881,39,3,3,Days,1,0,0,,Hindu,Male,Mayenkar,,
3881,40,4,1,Days,1,0,0,,Hindu,Male,Bhonsle,,
3881,41,6,4,Hours,0,0,0,,,,Dear Crush,,
3881,42,6,3,Days,1,0,0,,Hindu,Male,Sharma,,
3881,43,7,14,Hours,0,0,0,,,,Gustaman,,
3881,44,6,4,Days,1,0,0,,Other,Female,D'Mello,,
3881,45,3,3,Hours,1,0,0,,Hindu,Male,Madhaikar,,
3881,46,6,3,Days,1,0,0,,Hindu,Female,Lotlikar,,
3881,47,5,1,Days,0,0,0,,,,Gustaman,,
3881,48,2,3,Days,1,0,0,,Hindu,Male,Mandrekar,,
3881,49,5,2,Days,1,0,0,,Hindu,Male,Kelkar,,
3881,50,6,3,Days,0,0,0,,,,Filmydrama,,
3881,51,6,2,Days,1,0,0,,Hindu,Male,Chari,,
3881,52,5,7,Minutes,1,0,0,,Hindu,Male,Desai,,
3881,53,3,4,Hours,1,0,0,,Hindu,Female,Gawade,,
3881,54,5,2,Days,1,0,0,,Hindu,Female,Chopdekar,,
3881,55,6,4,Days,1,0,0,,Hindu,Female,Bhaje,,
3881,56,4,4,Days,1,0,0,,Hindu,Female,Pandit,,
3881,57,5,3,Days,0,0,0,,,,Sarcasm,,
3881,58,6,2,Days,1,0,0,,Other,Female,Fernando,,
3881,59,7,1,Days,1,0,0,,Other,Male,Rebello,,
3881,60,4,4,Days,1,0,0,,Hindu,Male,Mandrekar,,
9402,1,7,5,Hours,0,1,1,,,,TCS ION,,
9402,2,6,23,Hours,1,0,0,General,Hindu,Male,Rishabh Kumar ,,
9402,3,5,19,Hours,1,0,0,General,Hindu,Female,Neha Mehta,,
9402,4,7,3,Hours,0,1,1,,,,Ramgarh Engineering College,,
9402,5,7,17,Hours,0,1,0,,,,UNICEF,,
9402,6,5,4,Hours,1,0,1,,,,Technical Guruji  ,,
9402,7,7,1,Days,1,0,0,General,Hindu,Male,Virat Kohli,,
9402,8,7,19,Hours,0,1,0,,,,"CSK, Chennai Super Kings",,
9402,9,6,3,Hours,0,1,1,,,,Unicef,,
9402,10,5,5,Days,0,1,1,,,,Lifelong Learning TCS,,
9402,11,6,10,Days,1,0,0,General,Hindu,Male,Rohan Shrivastav,,
9402,12,7,14,Days,1,0,0,General,Hindu,Male,Shiv Lohra,,
9402,13,6,12,Days,1,0,1,General,Hindu,Male,Rohan Shrivastav,,
9402,14,5,14,Days,1,0,0,,Hindu,Male,Shiv Lohra,,
9402,15,7,10,Days,1,0,0,General,Hindu,Male,Virat Kohli,,
9402,16,7,3,Days,0,1,0,,,,Ramgarh Engineering College,,
9402,17,7,14,Days,1,0,0,General,Hindu,Male,Shubham Srivastava,,
9402,18,7,10,Hours,1,,0,General,Hindu,Male,Nitish Kumar Nayak,,
9402,19,4,3,Days,1,,0,,Hindu,Male,Shivanand Soy,,
9402,20,6,14,Days,1,,1,Not Indian,,,Justin Bieber,,
9402,21,6,2,Days,1,,0,,Hindu,Male,Priyank Kadian- Kolhan University,,
9402,22,5,19,Hours,1,,0,General,Hindu,Male,Shiv Lohra,,
9402,23,5,1,Days,1,,0,,,Male,Technical Guruji,,
9402,24,6,17,Hours,1,,0,,Hindu,Male,Shivanand Soy,,
9402,25,7,7,Hours,0,1,1,,,,MyAmCat.com,,
9402,26,7,1,Hours,0,1,0,,,,"CSK, Chennai SUper Kings",,
9402,27,7,19,Hours,0,1,0,,,,Circle of Cricket India,,
9402,28,5,3,Days,1,0,0,,Hindu,Male,Ajay Bansiar,,
9402,29,7,14,Days,1,0,0,,,Male,Technical Guruji- Indian Flag,,
9402,30,4,5,Days,1,0,0,General,Hindu,Male,Nitish Kumar Nayak,,
9402,31,6,6,Days,0,1,1,,,,Kolkata Knight Riders,,
9402,32,4,3,Days,1,0,1,,,Male,Technical Guruji-,,
9402,33,5,6,Hours,0,1,0,,,,Hindi Shayaari,,
9402,34,5,5,Hours,0,1,1,,,,Ranchi Updates,,
9402,35,3,8,Hours,0,1,0,,,,Saale Dost Ko Thanks  Bolta Hai,,
9402,36,7,4,Days,0,1,1,,,,"CSK, Chennai SUper Kings",,
9402,37,6,3,Days,1,0,0,General,Hindu,Male,Virat Kohli,,
9402,38,7,23,Hours,0,1,1,,,,Samsung Global- Galaxy Note 20,,
9402,39,7,4,Hours,0,1,0,,,,UNICEF- India,,
9402,40,6,2,Days,1,0,1,,,,Technical Guruji-,,
9402,41,4,4,Days,0,1,0,,,,Kolkata Knight Riders,,
9402,42,7,8,Hours,0,1,0,,,,Ministry of Health and Family Welfare,,
9402,43,3,6,Hours,0,1,1,,,,Hindi Shayaari- Neha Dube,,
9402,44,7,9,Days,0,1,0,,,,"CSK, Chennai SUper Kings",,
9402,45,5,20,Minutes,0,1,0,,,,FreeCharge,,
9402,46,6,2,Hours,0,1,0,,,,MyAmCat.com,,
9402,47,7,14,Minutes,0,1,1,,,,Kolkata Knight Riders,,
9402,48,2,2,Days,1,0,1,,,,Technical Guruji- One Plus was mentioned,,
9402,49,4,3,Hours,0,1,0,,,,Hindi Shayarri,,
9402,50,7,4,Hours,0,1,0,,,,Kolkata Knight Riders- Pat Cummins and wife,,
9402,51,6,21,Hours,0,1,0,,,Male,Technical Guruji,,
9402,52,7,3,Hours,0,1,1,,,,Ranchi Updates,,
9402,53,,,,,,,,,,,,
9402,54,,,,,,,,,,,,
9402,55,,,,,,,,,,,,
9402,56,,,,,,,,,,,,
9402,57,,,,,,,,,,,,
9402,58,,,,,,,,,,,,
9402,59,,,,,,,,,,,,
9402,60,,,,,,,,,,,,
4385,1,6,1,Hours,0,0,0,,,,Taste of life,,
4385,2,5,1,Days,0,0,0,,,,Sarcasm,,
4385,3,7,1,Days,0,0,0,,,,Suggested for you,,
4385,4,4,55,Minutes,0,0,0,,,,Tadka Bollywood,,
4385,5,2,1,Hours,0,0,0,,,,Pune Guide,,
4385,6,4,12,Hours,0,0,0,,,,Colors TV,,
4385,7,1,17,Hours,0,0,0,,,,The Idealist,,
4385,8,1,10,Days,0,0,0,,,,suggested for you,,
4385,9,6,12,Hours,0,0,0,,,,Brut Hindi,,
4385,10,2,2,Hours,1,0,0,,Hindu,Female,Rajput,,
4385,11,4,22,Hours,0,0,0,,,,Tadka Bollywood,,
4385,12,6,7,Hours,0,0,0,,,,taste of life,,
4385,13,2,19,Hours,0,0,0,,,,suggested for you,,
4385,14,6,23,Hours,0,0,0,,,,DEMIC,,
4385,15,2,2,Days,0,0,0,,,,suggested for you,,
4385,16,4,15,Hours,0,0,0,,,,tadka Bollywood,,
4385,17,6,18,Hours,0,0,0,,,,suggested for you,,
4385,18,6,3,Days,0,0,0,,,,Hebbar's kitchen,,
4385,19,7,19,Hours,0,0,0,,,,Femina,,
4385,20,2,14,Days,0,0,0,,,,suggested for you,,
4385,21,4,22,Hours,0,0,0,,,,tadka Bollywood,,
4385,22,1,2,Days,0,0,0,,,,Gustaman,,
4385,23,3,4,Days,0,0,0,,,,suggested for you,,
4385,24,4,12,Hours,0,0,0,,,,Positive,,
4385,25,6,4,Hours,0,0,0,,,,Tasty Life,,
4385,26,2,5,Days,0,0,0,,,,suggested for you,,
4385,27,5,1,Days,0,0,0,,,,Brut Hindi,,
4385,28,6,17,Hours,1,0,0,Not Indian,Other,Male,Dien,,
4385,29,7,4,Days,0,0,0,,,,suggested for you,,
4385,30,5,5,Hours,0,0,0,,,,America's got talent,,
4385,31,4,2,Hours,0,0,0,,,,Mukbang,,
4385,32,3,4,Days,0,0,0,,,,suggested for you,,
4385,33,3,2,Days,0,0,0,,,,Eors Now,,
4385,34,6,1,Days,0,0,0,,,,Femina,,
4385,35,1,1,Days,0,0,0,,,,suggested for you,,
4385,36,1,2,Hours,0,0,0,,,,My First Relationship,,
4385,37,4,1,Days,0,0,0,,,,Eros Now,,
4385,38,1,2,Days,0,0,0,,,,suggested for you,,
4385,39,5,21,Hours,0,0,0,,,,The idealist,,
4385,40,4,14,Hours,0,0,0,,,,tadka Bollywood,,
4385,41,3,13,Days,1,0,0,,Hindu,Female,Mahesh,,
4385,42,7,16,Hours,0,0,0,,,,Femina,,
4385,43,2,2,Days,0,0,0,,,,Taste Life,,
4385,44,2,5,Days,0,0,0,,,,suggested for you,,
4385,45,3,1,Days,0,0,0,,,,Pune Guide,,
4385,46,3,1,Days,0,0,0,,,,Tadka Bollywood,,
4385,47,4,6,Days,0,0,0,,,,suggested for you,,
4385,48,5,16,Hours,0,0,0,,,,Brut Hindi,,
4385,49,1,1,Days,0,0,0,,,,Taste Life,,
4385,50,3,3,Days,0,0,0,,,,suggested for you,,
4385,51,1,2,Hours,1,0,0,,Hindu,Male,Roy,,
4385,52,1,1,Days,1,0,0,,Hindu,Male,Mehta,,
4385,53,3,2,Days,0,0,0,,,,suggested for you,,
4385,54,3,3,Days,0,0,0,,,,Tadka Bollywood,,
4385,55,6,2,Days,0,0,0,,,,IndiaTimes,,
4385,56,1,7,Days,0,0,0,,,,suggested for you,,
4385,57,1,16,Hours,0,0,0,,,,Hebbar's kitchen,,
4385,58,5,18,Hours,0,0,0,,,,Motivational speakres,,
4385,59,6,6,Hours,0,0,0,,,,Brut Hindi,,
4385,60,6,3,Days,0,0,0,,,,The idealist,,
5717,1,6,12,Minutes,1,1,0,,Hindu,Male,bhoyar,,
5717,2,1,1,Days,1,0,0,General,,Male,,,
5717,3,5,21,Hours,,0,0,,,,Ministry of Health and Family Welfare COVID advisory,,
5717,4,3,1,Days,1,0,0,,Hindu,Male,sonar,,
