"","primary.id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2","self.race","self.race.free","gender","age","education","covid.usage","pre.covid.usage","last.login","subject_id","manual_diag","date","subject_gender_RA","subject_race_RA","source","total_friends","recorded.posts","mean.rating","sd.rating","median.rating","pymk.recorded.posts","pymk.mean.rating","pymk.sd.rating","pymk.median.rating"
"53","2020-05-121851","2020-05-12 11:38:57","2020-05-12 11:41:10","IP Address","24.148.90.168",100,133,"True","2020-05-12 11:41:11","R_d6yYgHj1LugBX4R",NA,NA,NA,NA,42.0095977783203,-87.6928024291992,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","Common but uncommon. More so a why? ","Female",33,"Some college, no degree","A few times a week","Never","Within the past hour",1851,0,2020-05-12,"female","black or african american","CDR 1",19,60,5.08333333333333,1.92478628940644,6,60,1,0,1
"54","2020-05-122751","2020-05-12 13:02:13","2020-05-12 13:04:50","IP Address","72.207.7.17",100,156,"True","2020-05-12 13:04:50","R_rlET4dYt0wkGWpb",NA,NA,NA,NA,33.0312957763672,-116.857894897461,"anonymous","EN","Yes, I consent to participate","cdr","White","I would describe my race and ethnicity as generic Western European origin (mostly German, British, and French) American. Generally describe it as White, as I dislike the term Caucasian in this usage.","Female",23,"Bachelor's degree","A few times a day","A few times a day","Within the past day",2751,0,2020-05-12,"female","white","CDR 1",906,60,5.25,1.53628431337608,5,60,4.16666666666667,1.32979757178335,4
"55","2020-05-122768","2020-05-12 14:03:10","2020-05-12 14:04:42","IP Address","207.237.214.237",100,91,"True","2020-05-12 14:04:42","R_1IFWaNRs7Fuqkgh",NA,NA,NA,NA,41.9904937744141,-87.6679000854492,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Indian origin, but from the Pacific. ","Male",33,"Master's degree","A few times a month","A few times a month","Within the past hour",2768,0,2020-05-12,"male","asian","CDR 1",310,60,1.96666666666667,1.28836602161409,1,60,1.38333333333333,0.958311839601757,1
"56","2020-05-122846","2020-05-12 11:02:09","2020-05-12 11:03:07","IP Address","73.22.103.246",100,58,"True","2020-05-12 11:03:07","R_3gSp78JZEyjarBR",NA,NA,NA,NA,41.9214935302734,-87.6445999145508,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","Hispanic/Latina","Female",23,"Bachelor's degree","A few times an hour","A few times an hour","Within the past hour",2846,0,2020-05-12,"female","hispanic","CDR 1",1255,60,3.66666666666667,1.06828972561431,4,60,2.91666666666667,2.32372922564663,2
"57","2020-05-122886","2020-05-12 12:01:39","2020-05-12 12:05:06","IP Address","38.106.150.170",100,207,"True","2020-05-12 12:05:07","R_DjHKepzq58EyYEx",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","I wonder why black and African American are grouped together, that doesn't say much if I'm a black person from Africa or some other continent","Female",36,"Master's degree","A few times a day","A few times a month","Within the past hour",2886,0,2020-05-12,"female","black or african american","CDR 1",431,60,3.31666666666667,2.13519075213963,3,60,1.76666666666667,1.7209247284248,1
"58","2020-05-127083","2020-05-12 13:01:32","2020-05-12 13:03:08","IP Address","136.30.238.35",100,95,"True","2020-05-12 13:03:08","R_12AyfLGGIaokso9",NA,NA,NA,NA,41.9208984375,-87.7042999267578,"anonymous","EN","Yes, I consent to participate","cdr","White","Caucasian of an Eastern European discent, Jewish.","Female",43,"Master's degree","A few times a day","A few times a day","Within the past hour",7083,0,2020-05-12,"female","white","CDR 1",593,60,2.76666666666667,1.7209247284248,2,60,2,1.72715107835349,1
"59","2020-05-127599","2020-05-12 10:03:47","2020-05-12 10:06:03","IP Address","208.59.145.131",100,136,"True","2020-05-12 10:06:04","R_2YldvdOuSpHH9lE",NA,NA,NA,NA,41.8486022949219,-87.6287994384766,"anonymous","EN","Yes, I consent to participate","CDR","Black or African American","African-American","Female",51,"Master's degree","A few times a day","A few times a day","Within the past hour",7599,0,2020-05-12,"female","black or african american","CDR 1",404,60,5.38333333333333,1.29000941616149,5,60,1.86666666666667,1.55647000294143,1
"60","2020-05-133383","2020-05-13 14:01:02","2020-05-13 14:04:29","IP Address","216.80.68.115",100,207,"True","2020-05-13 14:04:30","R_bE33wdEc9YtyfvP",NA,NA,NA,NA,41.9703063964844,-87.6640014648438,"anonymous","EN","Yes, I consent to participate","cdr","White","I am a half Swede half Eastern European Jew hybrid!","Female",62,"Bachelor's degree","A few times an hour","A few times an hour","Within the past hour",3383,0,2020-05-13,"female","white","CDR 1",2391,60,3.95,1.39520972240431,4,60,1.41666666666667,1.02991963923252,1
"61","2020-05-135572","2020-05-13 13:29:22","2020-05-13 13:31:13","IP Address","24.12.226.72",100,110,"True","2020-05-13 13:31:13","R_3luxbiovJdKziFS",NA,NA,NA,NA,41.9459991455078,-87.7033004760742,"anonymous","EN","Yes, I consent to participate","cdr","White","White, with Irish and German heritage","Female",29,"Master's degree","A few times an hour","A few times a day","Within the past hour",5572,0,2020-05-13,"female","white","CDR 1",782,60,3.45,1.84505752976312,3.5,60,2.63333333333333,1.91308311519644,2
"62","2020-05-136501","2020-05-13 11:07:08","2020-05-13 11:11:33","IP Address","174.221.141.201",100,265,"True","2020-05-13 11:11:34","R_xyXnJf5xJc5vJWp",NA,NA,NA,NA,41.6672058105469,-87.5625,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian - Chinese origin
Sometimes I think about issues related to racial equality when I fill out the race section of various forms.","Female",28,"Master's degree","A few times a week","A few times a week","Within the past hour",6501,0,2020-05-13,"female","asian","CDR 1",141,60,4.78333333333333,1.10609508076097,5,60,3.36666666666667,2.29934896214505,3
"63","2020-05-137164","2020-05-13 12:14:37","2020-05-13 12:16:26","IP Address","104.153.230.233",100,109,"True","2020-05-13 12:16:26","R_3ma8lQnOn58CqtY",NA,NA,NA,NA,41.8796997070312,-87.6435012817383,"anonymous","EN","Yes, I consent to participate","CDR","White","White and caucasian","Female",60,"Bachelor's degree","A few times a day","A few times a week","Within the past day",7164,0,2020-05-13,"female","white","CDR 1",74,60,4.51666666666667,2.38278904140069,5,60,3.33333333333333,2.05572096855701,3
"64","2020-05-138924","2020-05-13 11:58:58","2020-05-13 12:00:37","IP Address","69.245.206.255",100,99,"True","2020-05-13 12:00:38","R_8p19hZcoArk0hX3",NA,NA,NA,NA,41.9409027099609,-87.6531982421875,"anonymous","EN","Yes, I consent to participate","CDR","Black or African American","Black/African American. I am Black from America and I am African American. ","Female",25,"Bachelor's degree","A few times an hour","A few times a day","Within the past hour",8924,0,2020-05-13,"female","black or african american","CDR 1",609,60,4.65,1.72543288599348,5,60,2.95,2.60003259431981,1
"65","2020-05-152534","2020-05-15 13:02:16","2020-05-15 13:04:28","IP Address","73.110.46.181",100,131,"True","2020-05-15 13:04:28","R_3JF8LR2qrHkvRWu",NA,NA,NA,NA,41.9459991455078,-87.7033004760742,"anonymous","EN","Yes, I consent to participate","cdr","White","white, caucasian","Male",27,"Bachelor's degree","A few times a day","A few times a week","Within the past day",2534,0,2020-05-15,"male","white","CDR 1",439,60,2.86666666666667,1.83623294067757,2.5,60,2.96666666666667,1.85002672144391,3
"66","2020-05-154595","2020-05-15 11:43:06","2020-05-15 11:46:02","IP Address","38.124.33.92",100,175,"True","2020-05-15 11:46:02","R_3kjFrzs9E513nTo",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese","Female",33,"Master's degree","A few times a week","A few times a week","Within the past hour",4595,0,2020-05-15,"female","asian","CDR 1",223,60,2.05,1.14128978479673,2,60,1.9,1.44621071207788,1
"67","2020-05-154846","2020-05-15 11:07:23","2020-05-15 11:08:40","IP Address","184.170.167.150",100,77,"True","2020-05-15 11:08:41","R_3KAE49ioEag3wyx",NA,NA,NA,NA,39.9714050292969,-86.1295013427734,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Southeast Asian (Thai) ","Female",22,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",4846,0,2020-05-15,"female","asian","CDR 1",1196,60,3.53333333333333,2.25844304151143,4,60,2.23333333333333,1.82605127990321,1
"68","2020-05-156472","2020-05-15 11:51:26","2020-05-15 11:52:28","IP Address","174.225.142.117",100,61,"True","2020-05-15 11:52:28","R_12JzbIzQCstf8dh",NA,NA,NA,NA,40.8318023681641,-74.1210021972656,"anonymous","EN","Yes, I consent to participate","cdr","Asian","asian","Female",21,"Some college, no degree","A few times a day","A few times a day","Within the past hour",6472,0,2020-05-15,"female","asian","CDR 1",2374,60,1.75,1.3228756555323,1,60,1.68333333333333,1.40810807880003,1
"69","2020-05-157051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female","white","CDR 1",994,60,2.5,1.09699126273115,2,60,1.66666666666667,1.11487122714121,1
"70","2020-05-157287","2020-05-15 13:41:40","2020-05-15 13:43:36","IP Address","107.206.231.164",100,115,"True","2020-05-15 13:43:36","R_31jwxg0MEFdhoTv",NA,NA,NA,NA,41.6172027587891,-87.8419036865234,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","My dad is from Ecuador, so I identify with being Hispanic/Latin American, but I am also American and appear outwardly white. ","Female",21,"Some college, no degree","A few times a day","A few times a day","Within the past hour",7287,0,2020-05-15,"female","white","CDR 1",211,60,2.95,1.33308613527701,3,60,1.76666666666667,1.12546286774228,1
"71","2020-05-182957","2020-05-18 11:07:38","2020-05-18 11:08:51","IP Address","73.9.99.198",100,72,"True","2020-05-18 11:08:51","R_eCLeO69q6iAJpgl",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","White","I am white. I am from a Russian family and live in America.","Female",21,"Some college, no degree","A few times an hour","A few times a day","Within the past hour",2957,0,2020-05-18,"female","white","CDR 1",1759,60,3.93333333333333,2.28381680724167,3.5,60,2.01666666666667,1.7897227004854,1
"72","2020-05-189509","2020-05-18 13:01:39","2020-05-18 13:04:50","IP Address","40.131.69.18",100,190,"True","2020-05-18 13:04:50","R_1kHyADG3u4iBLSZ",NA,NA,NA,NA,41.8881988525391,-87.6164016723633,"anonymous","EN","Yes, I consent to participate","cdr","Asian","My parents were born and raised in India and then moved here after getting married. I was born and raised in the US (NY / NJ area).","Female",26,"Bachelor's degree","A few times a week","A few times a week","Within the past week",9509,0,2020-05-18,"female","asian","CDR 1",1251,60,3.66666666666667,1.45749572394252,4,60,4.28333333333333,1.07501149645672,4
"73","2020-05-189567","2020-05-18 12:02:03","2020-05-18 12:03:43","IP Address","68.174.47.38",100,100,"True","2020-05-18 12:03:44","R_3ixNjQP7e8bu7rv",NA,NA,NA,NA,40.7149047851562,-73.9893035888672,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","I am mixed (white and asian)","Male",21,"Graduated high school","A few times a day","A few times a day","Within the past day",9567,0,2020-05-18,"male","asian","CDR 1",1019,60,3.51666666666667,1.20016477211506,3,60,2.58333333333333,2.15730266820859,1
"74","2020-05-196025","2020-05-19 12:17:37","2020-05-19 12:19:47","IP Address","73.36.66.83",100,129,"True","2020-05-19 12:19:47","R_1mkZKkk10PBzHxg",NA,NA,NA,NA,41.7265014648438,-87.5593032836914,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","African American","Female",38,"Master's degree","A few times a week","A few times a day","Within the past day",6025,0,2020-05-19,"female","black or african american","CDR 1",460,60,4.93333333333333,2.19295224481123,5,60,2.4,1.82450364738524,1
"75","2020-05-199607","2020-05-19 11:24:46","2020-05-19 11:26:12","IP Address","73.110.41.252",100,85,"True","2020-05-19 11:26:12","R_afqcMpXqGiAL95f",NA,NA,NA,NA,41.8986053466797,-87.7379989624023,"anonymous","EN","Yes, I consent to participate","cdr","White","White ","Female",32,"Some college, no degree","A few times a week","A few times a day","Within the past day",9607,0,2020-05-19,"female","white","CDR 1",5000,60,4.1,1.91956916070035,5,NA,NA,NA,NA
"76","2020-05-203959","2020-05-20 13:06:02","2020-05-20 13:07:44","IP Address","184.151.230.86",100,102,"True","2020-05-20 13:07:44","R_234ghBA4AolvimK",NA,NA,NA,NA,49.1049041748047,-122.824005126953,"anonymous","EN","Yes, I consent to participate","cdr","Asian","East Asian","Female",18,"Graduated high school","A few times a month","A few times a year","Within the past week",3959,0,2020-05-20,"female","asian","CDR 1",567,60,3.66666666666667,1.69412410914169,4,60,3.2,2.16912073102506,3
"77","2020-05-204788","2020-05-20 14:01:29","2020-05-20 14:04:32","IP Address","107.3.179.192",100,182,"True","2020-05-20 14:04:32","R_1gHYdUwlT1UnCwR",NA,NA,NA,NA,37.4651031494141,-122.143005371094,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","I am half white and half Chinese. ","Female",19,"Some college, no degree","A few times a day","A few times a week","Within the past week",4788,0,2020-05-20,"female","asian","CDR 1",1146,60,2.46666666666667,1.58880262629149,2,60,2.58333333333333,2.16514505457363,1
"78","2020-05-205529","2020-05-20 11:02:43","2020-05-20 11:05:50","IP Address","104.2.174.217",100,186,"True","2020-05-20 11:05:50","R_2OUdY0gYxzAFjbH",NA,NA,NA,NA,41.9703979492188,-87.7035980224609,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","I am Ghanaian- American, I was born in the USA but my parents immigrated here. When I answer questions on official forms, I usually select Black/African American ","Female",35,"Master's degree","A few times a day","A few times a day","Within the past hour",5529,0,2020-05-20,"female","black or african american","CDR 1",230,41,4.75609756097561,1.49633699086934,5,60,1.95,1.89937545489144,1
"79","2020-05-206087","2020-05-20 10:06:29","2020-05-20 10:07:45","IP Address","77.92.76.179",100,75,"True","2020-05-20 10:07:45","R_24jkstUq2IRffce",NA,NA,NA,NA,51.5164031982422,-0.0930023193359375,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian","Female",19,"Some college, no degree","A few times a week","A few times a month","Within the past hour",6087,0,2020-05-20,"female","asian","CDR 1",357,60,2.63333333333333,1.30145507442034,2,60,3.2,1.84849916216978,3
"80","2020-05-207217","2020-05-20 12:03:12","2020-05-20 12:06:25","IP Address","73.36.167.192",100,192,"True","2020-05-20 12:06:25","R_2VfrRvgDQ7R9go7",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","White","I just consider myself white, I'm not connected to any of the countries my ancestors came from so I don't really feel like I have any ethnic ties outside of the US.","Female",20,"Some college, no degree","A few times a day","A few times a week","Within the past hour",7217,0,2020-05-20,"female","white","CDR 1",463,60,4.5,1.43207802078906,5,60,3.71666666666667,1.67829278335655,4
"81","2020-05-208552","2020-05-20 12:16:21","2020-05-20 12:18:54","IP Address","108.244.73.25",100,153,"True","2020-05-20 12:18:55","R_2ztNtcMhhcb3NWf",NA,NA,NA,NA,41.7619934082031,-87.5702972412109,"anonymous","EN","Yes, I consent to participate","cdr","White","White

Irish/English/Scottish Ancestry","Female",26,"Master's degree","A few times a week","A few times a week","Within the past week",8552,0,2020-05-20,"female","white","CDR 1",828,60,2.66666666666667,2.1444976233368,1,60,2.91666666666667,2.23448827544638,2
"82","2020-05-218091","2020-05-21 12:15:55","2020-05-21 12:18:34","IP Address","130.126.255.9",100,159,"True","2020-05-21 12:18:35","R_1lAKg6t94PmfrCw",NA,NA,NA,NA,40.1047058105469,-88.2061996459961,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","I usually use the term Black. I am foremost an American as I have no current ties to the continent of Africa. Often, I do not consent to share demographic data so usually, I click ""Decline to share"".","Female",32,"Master's degree","A few times a month","A few times a month","Within the past day",8091,0,2020-05-21,"female","black or african american","CDR 1",791,60,3.45,2.53400600644078,3,60,3.61666666666667,2.45012394474908,4.5
"83","2020-05-221260","2020-05-22 11:06:27","2020-05-22 11:10:03","IP Address","73.75.45.43",100,215,"True","2020-05-22 11:10:05","R_3g6f3CIwgc9SOJ4",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","Black/African American","Female",61,"Bachelor's degree","A few times a month","A few times a month","Within the past week",1260,0,2020-05-22,"female","black or african american","CDR 1",79,60,4.55,2.11872203246378,4,60,2.36666666666667,2.15474774697813,1
"84","2020-05-222177","2020-05-22 11:06:37","2020-05-22 11:12:35","IP Address","99.174.164.41",100,357,"True","2020-05-22 11:12:35","R_1l60KGGIiRpNNYM",NA,NA,NA,NA,37.966796875,-87.4912033081055,"anonymous","EN","Yes, I consent to participate","cdr","White","I'm white and come from Irish lineage. How white I am.","Male",44,"Some college, no degree","A few times a week","A few times a month","Within the past hour",2177,0,2020-05-22,"male","white","CDR 1",547,60,3,1.13496061307005,3,NA,NA,NA,NA
