"","primary.id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2","self.race","self.race.free","gender","age","education","covid.usage","pre.covid.usage","last.login","subject_id","date","subject_gender_RA","subject_race_RA"
"65","2020-05-152534","2020-05-15 13:02:16","2020-05-15 13:04:28","IP Address","73.110.46.181",100,131,"True","2020-05-15 13:04:28","R_3JF8LR2qrHkvRWu",NA,NA,NA,NA,41.9459991455078,-87.7033004760742,"anonymous","EN","Yes, I consent to participate","cdr","White","white, caucasian","Male",27,"Bachelor's degree","A few times a day","A few times a week","Within the past day",2534,2020-05-15,"male","white"
"66","2020-05-154595","2020-05-15 11:43:06","2020-05-15 11:46:02","IP Address","38.124.33.92",100,175,"True","2020-05-15 11:46:02","R_3kjFrzs9E513nTo",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese","Female",33,"Master's degree","A few times a week","A few times a week","Within the past hour",4595,2020-05-15,"female","asian"
"67","2020-05-154846","2020-05-15 11:07:23","2020-05-15 11:08:40","IP Address","184.170.167.150",100,77,"True","2020-05-15 11:08:41","R_3KAE49ioEag3wyx",NA,NA,NA,NA,39.9714050292969,-86.1295013427734,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Southeast Asian (Thai) ","Female",22,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",4846,2020-05-15,"female","asian"
"68","2020-05-156472","2020-05-15 11:51:26","2020-05-15 11:52:28","IP Address","174.225.142.117",100,61,"True","2020-05-15 11:52:28","R_12JzbIzQCstf8dh",NA,NA,NA,NA,40.8318023681641,-74.1210021972656,"anonymous","EN","Yes, I consent to participate","cdr","Asian","asian","Female",21,"Some college, no degree","A few times a day","A few times a day","Within the past hour",6472,2020-05-15,"female","asian"
"69","2020-05-157051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"female","white"
"70","2020-05-157287","2020-05-15 13:41:40","2020-05-15 13:43:36","IP Address","107.206.231.164",100,115,"True","2020-05-15 13:43:36","R_31jwxg0MEFdhoTv",NA,NA,NA,NA,41.6172027587891,-87.8419036865234,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","My dad is from Ecuador, so I identify with being Hispanic/Latin American, but I am also American and appear outwardly white. ","Female",21,"Some college, no degree","A few times a day","A few times a day","Within the past hour",7287,2020-05-15,"female","white"
"71","2020-05-182957","2020-05-18 11:07:38","2020-05-18 11:08:51","IP Address","73.9.99.198",100,72,"True","2020-05-18 11:08:51","R_eCLeO69q6iAJpgl",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","White","I am white. I am from a Russian family and live in America.","Female",21,"Some college, no degree","A few times an hour","A few times a day","Within the past hour",2957,2020-05-18,"female","white"
"72","2020-05-189509","2020-05-18 13:01:39","2020-05-18 13:04:50","IP Address","40.131.69.18",100,190,"True","2020-05-18 13:04:50","R_1kHyADG3u4iBLSZ",NA,NA,NA,NA,41.8881988525391,-87.6164016723633,"anonymous","EN","Yes, I consent to participate","cdr","Asian","My parents were born and raised in India and then moved here after getting married. I was born and raised in the US (NY / NJ area).","Female",26,"Bachelor's degree","A few times a week","A few times a week","Within the past week",9509,2020-05-18,"female","asian"
"73","2020-05-189567","2020-05-18 12:02:03","2020-05-18 12:03:43","IP Address","68.174.47.38",100,100,"True","2020-05-18 12:03:44","R_3ixNjQP7e8bu7rv",NA,NA,NA,NA,40.7149047851562,-73.9893035888672,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","I am mixed (white and asian)","Male",21,"Graduated high school","A few times a day","A few times a day","Within the past day",9567,2020-05-18,"male","asian"
"74","2020-05-196025","2020-05-19 12:17:37","2020-05-19 12:19:47","IP Address","73.36.66.83",100,129,"True","2020-05-19 12:19:47","R_1mkZKkk10PBzHxg",NA,NA,NA,NA,41.7265014648438,-87.5593032836914,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","African American","Female",38,"Master's degree","A few times a week","A few times a day","Within the past day",6025,2020-05-19,"female","black or african american"
"75","2020-05-199607","2020-05-19 11:24:46","2020-05-19 11:26:12","IP Address","73.110.41.252",100,85,"True","2020-05-19 11:26:12","R_afqcMpXqGiAL95f",NA,NA,NA,NA,41.8986053466797,-87.7379989624023,"anonymous","EN","Yes, I consent to participate","cdr","White","White ","Female",32,"Some college, no degree","A few times a week","A few times a day","Within the past day",9607,2020-05-19,"female","white"
"76","2020-05-203959","2020-05-20 13:06:02","2020-05-20 13:07:44","IP Address","184.151.230.86",100,102,"True","2020-05-20 13:07:44","R_234ghBA4AolvimK",NA,NA,NA,NA,49.1049041748047,-122.824005126953,"anonymous","EN","Yes, I consent to participate","cdr","Asian","East Asian","Female",18,"Graduated high school","A few times a month","A few times a year","Within the past week",3959,2020-05-20,"female","asian"
"77","2020-05-204788","2020-05-20 14:01:29","2020-05-20 14:04:32","IP Address","107.3.179.192",100,182,"True","2020-05-20 14:04:32","R_1gHYdUwlT1UnCwR",NA,NA,NA,NA,37.4651031494141,-122.143005371094,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","I am half white and half Chinese. ","Female",19,"Some college, no degree","A few times a day","A few times a week","Within the past week",4788,2020-05-20,"female","asian"
"78","2020-05-205529","2020-05-20 11:02:43","2020-05-20 11:05:50","IP Address","104.2.174.217",100,186,"True","2020-05-20 11:05:50","R_2OUdY0gYxzAFjbH",NA,NA,NA,NA,41.9703979492188,-87.7035980224609,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","I am Ghanaian- American, I was born in the USA but my parents immigrated here. When I answer questions on official forms, I usually select Black/African American ","Female",35,"Master's degree","A few times a day","A few times a day","Within the past hour",5529,2020-05-20,"female","black or african american"
"79","2020-05-206087","2020-05-20 10:06:29","2020-05-20 10:07:45","IP Address","77.92.76.179",100,75,"True","2020-05-20 10:07:45","R_24jkstUq2IRffce",NA,NA,NA,NA,51.5164031982422,-0.0930023193359375,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian","Female",19,"Some college, no degree","A few times a week","A few times a month","Within the past hour",6087,2020-05-20,"female","asian"
"80","2020-05-207217","2020-05-20 12:03:12","2020-05-20 12:06:25","IP Address","73.36.167.192",100,192,"True","2020-05-20 12:06:25","R_2VfrRvgDQ7R9go7",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","White","I just consider myself white, I'm not connected to any of the countries my ancestors came from so I don't really feel like I have any ethnic ties outside of the US.","Female",20,"Some college, no degree","A few times a day","A few times a week","Within the past hour",7217,2020-05-20,"female","white"
"81","2020-05-208552","2020-05-20 12:16:21","2020-05-20 12:18:54","IP Address","108.244.73.25",100,153,"True","2020-05-20 12:18:55","R_2ztNtcMhhcb3NWf",NA,NA,NA,NA,41.7619934082031,-87.5702972412109,"anonymous","EN","Yes, I consent to participate","cdr","White","White

Irish/English/Scottish Ancestry","Female",26,"Master's degree","A few times a week","A few times a week","Within the past week",8552,2020-05-20,"female","white"
"82","2020-05-218091","2020-05-21 12:15:55","2020-05-21 12:18:34","IP Address","130.126.255.9",100,159,"True","2020-05-21 12:18:35","R_1lAKg6t94PmfrCw",NA,NA,NA,NA,40.1047058105469,-88.2061996459961,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","I usually use the term Black. I am foremost an American as I have no current ties to the continent of Africa. Often, I do not consent to share demographic data so usually, I click ""Decline to share"".","Female",32,"Master's degree","A few times a month","A few times a month","Within the past day",8091,2020-05-21,"female","black or african american"
"83","2020-05-221260","2020-05-22 11:06:27","2020-05-22 11:10:03","IP Address","73.75.45.43",100,215,"True","2020-05-22 11:10:05","R_3g6f3CIwgc9SOJ4",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","Black/African American","Female",61,"Bachelor's degree","A few times a month","A few times a month","Within the past week",1260,2020-05-22,"female","black or african american"
"84","2020-05-222177","2020-05-22 11:06:37","2020-05-22 11:12:35","IP Address","99.174.164.41",100,357,"True","2020-05-22 11:12:35","R_1l60KGGIiRpNNYM",NA,NA,NA,NA,37.966796875,-87.4912033081055,"anonymous","EN","Yes, I consent to participate","cdr","White","I'm white and come from Irish lineage. How white I am.","Male",44,"Some college, no degree","A few times a week","A few times a month","Within the past hour",2177,2020-05-22,"male","white"
"85","2020-05-223560","2020-05-22 11:06:37","2020-05-22 11:07:43","IP Address","104.244.241.137",100,66,"True","2020-05-22 11:07:44","R_1JEGGFEKEblJ2Ck",NA,NA,NA,NA,41.9031982421875,-87.638298034668,"anonymous","EN","Yes, I consent to participate","cdr","Asian","South Asian","Female",22,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",3560,2020-05-22,"female","hispanic"
"86","2020-05-225769","2020-05-22 12:31:24","2020-05-22 12:34:42","IP Address","76.28.205.32",100,198,"True","2020-05-22 12:34:42","R_RfUMpOT9GEHiU5X",NA,NA,NA,NA,47.5579071044922,-122.163299560547,"anonymous","EN","Yes, I consent to participate","cdr","White","white/caucasian","Female",21,"Some college, no degree","A few times a month","A few times a week","Within the past day",5769,2020-05-22,"female","white"
"87","2020-05-228025","2020-05-22 14:13:43","2020-05-22 14:14:54","IP Address","67.169.52.181",100,70,"True","2020-05-22 14:14:54","R_2bOb4vpWxr3np1E",NA,NA,NA,NA,37.9427947998047,-122.531295776367,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese or Asian","Female",20,"Graduated high school","A few times a day","A few times a day","Within the past hour",8025,2020-05-22,"female","asian"
"88","2020-05-229276","2020-05-22 14:10:31","2020-05-22 14:13:23","IP Address","99.137.158.96",100,171,"True","2020-05-22 14:13:23","R_29nvF6KT2411VtZ",NA,NA,NA,NA,42.035400390625,-87.7369995117188,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese American","Male",35,"Some college, no degree","A few times a day","A few times a week","Within the past day",9276,2020-05-22,"male","asian"
"89","2020-05-265201","2020-05-26 11:05:03","2020-05-26 11:08:37","IP Address","73.70.162.137",100,213,"True","2020-05-26 11:08:37","R_3iExS0y9vdEUuRq",NA,NA,NA,NA,37.7505950927734,-122.412101745605,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","I'm just black, I dont feel that afro american really describes me.","Male",47,"Bachelor's degree","A few times a day","A few times a day","Within the past day",5201,2020-05-26,"male","black or african american"
"90","2020-05-265876","2020-05-26 12:02:12","2020-05-26 12:03:29","IP Address","207.181.252.157",100,77,"True","2020-05-26 12:03:29","R_2sdyViRs9xnwrIQ",NA,NA,NA,NA,41.9409027099609,-87.6531982421875,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian-American","Female",22,"Bachelor's degree","A few times a day","A few times a week","Within the past hour",5876,2020-05-26,"female","asian"
"91","2020-05-266446","2020-05-26 14:12:17","2020-05-26 14:13:53","IP Address","69.47.94.45",100,96,"True","2020-05-26 14:13:54","R_2e4OFP4BYeE8u1y",NA,NA,NA,NA,41.7920074462891,-88.1660003662109,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I'm Chinese-American. I generally think of this when filling out these questions.","Female",22,"Some college, no degree","A few times a day","A few times a day","Within the past hour",6446,2020-05-26,"female","asian"
"92","2020-05-266684","2020-05-26 11:02:53","2020-05-26 11:04:07","IP Address","73.170.58.86",100,73,"True","2020-05-26 11:04:07","R_5heN6M1055WdkpX",NA,NA,NA,NA,37.7642059326172,-122.399299621582,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Chinese","Female",19,"Some college, no degree","A few times a week","A few times a month","Within the past day",6684,2020-05-26,"female","asian"
"93","2020-05-276133","2020-05-27 10:03:52","2020-05-27 10:05:33","IP Address","173.85.193.87",100,100,"True","2020-05-27 10:05:33","R_2R2FxVVbgBBteIj",NA,NA,NA,NA,38.4207000732422,-121.3623046875,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Definitely asian (southeast asian)","Female",20,"Some college, no degree","A few times an hour","A few times a day","Within the past day",6133,2020-05-27,"female","asian"
"94","2020-05-276189","2020-05-27 11:01:34","2020-05-27 11:03:23","IP Address","67.85.13.61",100,109,"True","2020-05-27 11:03:23","R_1JIsOsmvJXgabp2",NA,NA,NA,NA,41.19970703125,-73.4343032836914,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","Race is white, ethnicity is hispanic. ","Female",18,"Some college, no degree","A few times a week","A few times a day","Within the past day",6189,2020-05-27,"female","white"
"95","2020-05-276382","2020-05-27 11:05:48","2020-05-27 11:08:30","IP Address","76.182.221.45",100,161,"True","2020-05-27 11:08:30","R_3oGUY8693iVrR0Y",NA,NA,NA,NA,33.0325927734375,-96.7858963012695,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","Black","Male",42,"Doctoral degree","A few times a week","A few times a week","Within the past day",6382,2020-05-27,"male","black or african american"
"96","2020-05-282310","2020-05-28 11:02:31","2020-05-28 11:32:43","IP Address","68.174.166.122",100,1812,"True","2020-05-28 11:32:44","R_w6ILMfrX3TDcgrT",NA,NA,NA,NA,40.8390045166016,-73.9459991455078,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I am of mixed Asian ethnicity - a mix of Filipino, Japanese, and Chinese.","Female",22,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",2310,2020-05-28,"female","asian"
"97","2020-05-282940","2020-05-28 13:02:03","2020-05-28 13:03:19","IP Address","24.13.150.52",100,76,"True","2020-05-28 13:03:20","R_3fs02K4kL6xyVtn",NA,NA,NA,NA,42.1047058105469,-87.7565994262695,"anonymous","EN","Yes, I consent to participate","cdr","White","White, Ashkenazi","Female",20,"Some college, no degree","A few times a day","A few times a day","Within the past day",2940,2020-05-28,"female","white"
"98","2020-05-283642","2020-05-28 14:10:24","2020-05-28 14:12:42","IP Address","106.210.78.115",100,137,"True","2020-05-28 14:12:42","R_3nI78dy0NLOaFbV",NA,NA,NA,NA,28.6504058837891,77.2372131347656,"anonymous","EN","Yes, I consent to participate","cdr","Asian","South Asian . It's more about my identity as a part of a community. ","Male",23,"Master's degree","A few times a day","A few times a week","Within the past hour",3642,2020-05-28,"male","asian"
"99","2020-05-284037","2020-05-28 10:02:09","2020-05-28 10:04:36","IP Address","68.174.166.122",100,147,"True","2020-05-28 10:04:37","R_2YE9RV38GF8fSzC",NA,NA,NA,NA,40.8390045166016,-73.9459991455078,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I usually say that I am mixed as I grew up in Southeast Asia (Philippines) but I am of East Asian descent (Japan and China)","Female",20,"Some college, no degree","A few times a day","A few times a day","Within the past hour",4037,2020-05-28,"female","asian"
"100","2020-05-284336","2020-05-28 12:22:56","2020-05-28 12:25:12","IP Address","69.206.155.227",100,135,"True","2020-05-28 12:25:12","R_BKaued4SKmTTD9L",NA,NA,NA,NA,40.7819976806641,-73.9953002929688,"anonymous","EN","Yes, I consent to participate","cdr","White","I am white. My family has been in the US for generations, but originally from various regions in Eastern Europe.","Female",21,"Bachelor's degree","A few times a week","A few times a week","Within the past day",4336,2020-05-28,"female","white"
