"","user_age","clean_edu","user_frequency","user_genre","genre.match","rating.y","rec_gender","rec_race","clicked","race.simple.f","user_gender","user_id","in.group.lax","prediction.slow","rank.slow","top","prediction.fast","rank.fast"
"175",52,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Female","White",1,"White","Male","pOFYXgqaXB",TRUE,0.3736,5,TRUE,0.7272,1
"176",41,"more.than.bachelors","Several times a month","Drama",0,8,"Male","White",0,"White","Male","IjSC1LB7cH",TRUE,0.7712,1,TRUE,0.2436,6
"177",22,"bachelors","A few times a year","Comedy",1,8,"Male","White",0,"White","Female","VDWCrscAXs",TRUE,0.1464,5,TRUE,0.216,4
"178",29,"bachelors","Several times a month","Comedy",1,8,"Male","White",0,"Hispanic","Female","CdQGqBe3JV",FALSE,0.16,7,FALSE,0.1032,10
"179",57,"less.than.bachelors","A few times a year","Comedy",1,8,"Female","White",0,"White","Female","mQolbiqiZZ",TRUE,0.2532,11,FALSE,0.1764,17
"180",22,"bachelors","Several times a month","Other",0,8,"Female","Hispanic",0,"White","Female","6Juo3GZZ8b",TRUE,0.0608,32,FALSE,0.0112,24
"181",44,"more.than.bachelors","Once a year","Animation",0,8,"Female","Black",0,"White","Male","2ErSK0g6vq",FALSE,0.3068,3,TRUE,0.4472,5
"182",35,"more.than.bachelors","Several times a week","Drama",0,8,"Male","Hispanic",0,"White","Female","wQ20gKntYX",FALSE,0.0564,18,FALSE,0.2,22
"183",34,"less.than.bachelors","Several times a month","Drama",0,8,"Male","Hispanic",0,"White","Female","M1Cc5UBl5b",FALSE,0.1364,14,FALSE,0.0164,27
"184",50,"more.than.bachelors","Several times a month","Historical",0,8,"Male","White",1,"White","Male","ZtYMqeZ9DC",TRUE,0.132,6,TRUE,0.3364,6
"185",19,"less.than.bachelors","Several times a month","Science Fiction",0,8,"Male","Hispanic",0,"White","Male","SrqXIb7hBg",TRUE,0.2376,13,FALSE,0.1116,20
"186",43,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Male","White",1,"White","Male","ymNVkezCQA",TRUE,0.4156,4,TRUE,0.3468,7
"187",19,"bachelors","Several times a week","Animation",0,8,"Female","Hispanic",0,"Black","Male","ufiMnOdd8D",FALSE,0.2696,2,TRUE,0.2564,9
"188",21,"less.than.bachelors","Once a month","Science Fiction",0,8,"Male","Hispanic",0,"White","Female","ggkkcqDs4B",FALSE,0.168,6,TRUE,0.0724,11
"189",25,"bachelors","Several times a week","Horror",0,8,"Male","White",0,"White","Male","q8d6iUXUoN",TRUE,0.0092,22,FALSE,0.0736,22
"190",20,"less.than.bachelors","Several times a month","Action and adventure",1,8,"Male","White",0,"Hispanic","Female","BVSVWyOPnU",FALSE,0.214,10,FALSE,0.266,5
"191",47,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Male","White",1,"White","Male","Ekcfkdp19W",TRUE,0.3128,2,TRUE,0.3248,3
"192",33,"less.than.bachelors","Several times a month","Horror",0,8,"Female","Black",1,"White","Male","mHqCqThdDJ",FALSE,0.2028,16,FALSE,0.2744,8
"193",19,"less.than.bachelors","Every day","Action and adventure",1,8,"Male","White",1,"Black","Female","Me00lcumk0",FALSE,0.5624,8,FALSE,0.146,22
"194",27,"less.than.bachelors","Several times a week","Science Fiction",0,8,"Male","White",0,"White","Male","4jAXGwD8N7",TRUE,0.3512,8,FALSE,0.03,26
"195",30,"more.than.bachelors","Several times a week","Action and adventure",1,8,"Male","Black",1,"White","Male","ZYCAHDL9xy",TRUE,0.1088,9,FALSE,0.2148,12
"196",27,"bachelors","A few times a year","Historical",0,8,"Male","Hispanic",0,"White","Female","r3I6icZWNr",FALSE,0.0676,27,FALSE,0.0368,33
"197",21,"less.than.bachelors","Several times a month","Other",0,8,"Male","White",0,"Hispanic","Female","M4zFaiv8ID",FALSE,8e-04,27,FALSE,0.0076,33
"198",23,"less.than.bachelors","Once a month","Horror",0,8,"Male","White",0,"White","Female","gOxPAfDAZI",TRUE,0.02,24,FALSE,0.1724,5
"199",23,"bachelors","Several times a month","Drama",0,8,"Male","Hispanic",0,"White","Female","ZnxhKjD9HO",FALSE,0.0096,14,FALSE,0.0056,30
"200",30,"more.than.bachelors","Several times a month","Drama",0,8,"Female","White",0,"White","Female","KhX8dcJKen",TRUE,0.112,9,FALSE,0.0948,9
"201",64,"bachelors","Several times a month","Action and adventure",1,7,"Male","Black",0,"Black","Male","ZhCqCDFpbc",TRUE,0.2028,18,FALSE,0.1864,12
"202",23,"more.than.bachelors","Several times a week","Science Fiction",0,7,"Male","White",1,"Black","Male","pGSCirgyGW",TRUE,0.204,15,FALSE,0.1036,23
"203",21,"less.than.bachelors","Once a month","Science Fiction",0,7,"Female","Hispanic",0,"White","Female","ggkkcqDs4B",TRUE,0.2688,4,TRUE,0.094,10
"204",28,"bachelors","Several times a week","Horror",0,7,"Male","White",0,"White","Female","J3HuVBjodD",TRUE,0.1724,2,TRUE,0.2292,3
"205",31,"more.than.bachelors","Several times a month","Drama",0,7,"Male","White",0,"White","Female","chIWksfoJv",TRUE,0.0892,41,FALSE,0.1104,37
"206",29,"bachelors","Several times a month","Comedy",1,7,"Male","White",0,"Hispanic","Female","r0N3HWgw1m",FALSE,0.134,14,FALSE,0.0292,42
"207",19,"less.than.bachelors","Several times a month","Horror",0,7,"Male","Black",0,"Hispanic","Female","vcNwY5aMp1",FALSE,0.2088,5,TRUE,0.2768,6
"208",24,"bachelors","Several times a month","Comedy",1,7,"Male","Black",0,"White","Female","qyiNjBDsy3",FALSE,0.074,26,FALSE,0.0108,30
"209",30,"more.than.bachelors","A few times a year","Comedy",1,7,"Male","Black",0,"White","Female","89FnYEsDw7",FALSE,0.2536,2,TRUE,0.252,4
"210",33,"less.than.bachelors","Several times a month","Horror",0,7,"Male","Black",0,"White","Male","mHqCqThdDJ",TRUE,0.2408,13,FALSE,0.2748,7
"211",34,"more.than.bachelors","Several times a week","Comedy",1,7,"Male","White",1,"White","Male","GLy0MIGNiD",TRUE,0.084,12,FALSE,0.122,12
"212",37,"less.than.bachelors","Several times a week","Science Fiction",0,7,"Male","White",0,"White","Male","BcCAmKpGeN",TRUE,0.2284,16,FALSE,0.0776,24
"213",31,"bachelors","Once a month","Horror",0,7,"Male","White",0,"Black","Male","hKh7rot50R",TRUE,0.2472,9,FALSE,0.1952,7
"214",45,"more.than.bachelors","A few times a year","Historical",0,7,"Male","Hispanic",0,"White","Male","bZ0jAeMlih",TRUE,0.2356,3,TRUE,0.2388,3
"215",25,"more.than.bachelors","Every day","Horror",0,7,"Male","Black",0,"White","Female","cseqUAoOIQ",FALSE,0.056,30,FALSE,0.2712,2
"216",20,"less.than.bachelors","Several times a month","Animation",0,7,"Female","White",0,"White","Male","fVLp9M3k3r",TRUE,0.0928,26,FALSE,0.0136,22
"217",29,"bachelors","Several times a month","Comedy",1,7,"Male","Black",0,"Hispanic","Female","CdQGqBe3JV",FALSE,0.1608,6,TRUE,0.096,11
"218",41,"more.than.bachelors","Several times a week","Science Fiction",0,7,"Female","Black",0,"Black","Male","NrMSYhEtof",TRUE,0.1996,20,FALSE,0.5144,6
"219",22,"less.than.bachelors","Several times a week","Horror",0,7,"Male","Black",0,"Hispanic","Female","9HcmL6i4tS",FALSE,0.1036,3,TRUE,0.0632,5
"220",45,"more.than.bachelors","Every day","Action and adventure",1,7,"Female","White",1,"White","Male","Uvgku7woZP",TRUE,0.4324,5,TRUE,0.3096,7
"221",30,"more.than.bachelors","Several times a week","Action and adventure",1,7,"Male","White",1,"White","Male","ZYCAHDL9xy",TRUE,0.0408,18,FALSE,0.1912,15
"222",30,"more.than.bachelors","Several times a week","Action and adventure",1,7,"Male","Hispanic",0,"Black","Male","zGt7yvD5Hq",TRUE,0.1404,11,FALSE,0.3816,1
"223",22,"bachelors","Several times a month","Other",0,7,"Male","Black",0,"White","Female","6Juo3GZZ8b",FALSE,0.1492,15,FALSE,0.0516,14
"224",22,"less.than.bachelors","Several times a week","Animation",0,7,"Male","White",0,"Hispanic","Female","qbJ3BzL548",FALSE,0.0492,9,FALSE,0.1268,5
"225",26,"bachelors","Several times a week","Horror",0,7,"Male","Black",0,"White","Female","fzsv7M2MZE",FALSE,0.0988,7,FALSE,0.2316,4
"226",21,"less.than.bachelors","Once a month","Action and adventure",1,7,"Male","White",0,"Hispanic","Female","Kj6SjScvuE",FALSE,0.1812,14,FALSE,0.184,10
"227",35,"more.than.bachelors","Several times a month","Action and adventure",1,7,"Male","White",1,"White","Male","dmdcJlmqta",TRUE,0.01,14,FALSE,0.0788,12
"228",21,"less.than.bachelors","Once a month","Comedy",1,7,"Female","Hispanic",0,"Hispanic","Male","dxw9mNQ84H",TRUE,0.292,14,FALSE,0.1124,13
"229",33,"more.than.bachelors","Several times a week","Action and adventure",1,7,"Male","White",1,"Black","Female","A1S57YLHWQ",FALSE,0.0288,5,TRUE,0.3744,4
"230",30,"more.than.bachelors","Several times a month","Comedy",1,7,"Male","White",1,"White","Female","gI2DyMUySJ",TRUE,0.084,8,FALSE,0.0668,8
"231",19,"less.than.bachelors","Several times a month","Horror",0,7,"Female","Black",0,"White","Female","BiKPsh1GbG",TRUE,0.3472,2,TRUE,0.1536,3
"232",22,"less.than.bachelors","Several times a month","Other",0,7,"Male","White",0,"Hispanic","Female","8P1MsqXGov",FALSE,0.0108,10,FALSE,0.0092,11
"233",50,"bachelors","Several times a week","Science Fiction",0,7,"Female","Black",0,"Hispanic","Male","MslIgvUCSY",FALSE,0.2592,8,FALSE,0.2172,9
"234",57,"less.than.bachelors","A few times a year","Comedy",1,7,"Male","White",0,"White","Female","mQolbiqiZZ",TRUE,0.4208,1,TRUE,0.0568,24
"235",23,"less.than.bachelors","Several times a week","Other",0,7,"Male","Hispanic",0,"Hispanic","Male","dU3mraKUfC",TRUE,0.2296,12,FALSE,0.1016,20
"236",19,"less.than.bachelors","Several times a week","Horror",0,7,"Male","Hispanic",0,"Hispanic","Female","9Gr73FrE0L",TRUE,0.222,8,FALSE,0.132,10
"237",50,"more.than.bachelors","Several times a week","Action and adventure",1,7,"Male","White",0,"White","Male","hKJgxWNTD7",TRUE,0.2268,13,FALSE,0.4408,7
"238",23,"bachelors","Several times a month","Drama",0,7,"Male","Hispanic",0,"Hispanic","Female","zob0HSXZl2",TRUE,0.0456,16,FALSE,0.0216,26
"239",20,"less.than.bachelors","Several times a week","Science Fiction",0,7,"Female","White",0,"White","Male","ddXc8zGlCs",TRUE,0.3264,9,FALSE,0.0752,21
"240",25,"bachelors","Several times a week","Horror",0,7,"Male","White",0,"White","Male","q8d6iUXUoN",TRUE,0.1112,9,FALSE,0.4144,1
"241",21,"less.than.bachelors","Once a month","Comedy",1,7,"Female","Black",0,"Hispanic","Female","gkVGwGRavB",TRUE,0.1836,13,FALSE,0.0448,27
"242",27,"bachelors","A few times a year","Historical",0,7,"Female","Hispanic",0,"White","Female","r3I6icZWNr",TRUE,0.0956,21,FALSE,0.1468,5
"243",19,"less.than.bachelors","Every day","Horror",0,7,"Female","White",0,"Hispanic","Female","TZYgVnAiFa",TRUE,0.126,12,FALSE,0.252,4
"244",42,"less.than.bachelors","Several times a week","Action and adventure",1,7,"Female","Black",0,"White","Male","0nshxEK9nz",FALSE,0.086,12,FALSE,0.2212,3
"245",25,"more.than.bachelors","Several times a month","Drama",0,7,"Male","White",0,"Hispanic","Female","3j6oTZyi92",FALSE,0.0856,23,FALSE,0.0304,30
"246",23,"less.than.bachelors","Once a year","Science Fiction",0,7,"Male","Black",0,"Other","Male","PzY6wGOp4f",TRUE,0.2324,4,TRUE,0.0984,1
"247",18,"less.than.bachelors","Several times a month","Action and adventure",1,7,"Female","Hispanic",0,"White","Female","dT5gjvvKNp",TRUE,0.1248,5,TRUE,0.3152,2
"248",34,"less.than.bachelors","Several times a month","Drama",0,7,"Female","White",0,"White","Female","M1Cc5UBl5b",TRUE,0.1044,25,FALSE,0.026,21
"249",29,"bachelors","Several times a month","Action and adventure",1,7,"Male","White",0,"White","Male","mtpuOO3klu",TRUE,0.0944,10,FALSE,0.3336,9
"250",38,"bachelors","Once a month","Historical",0,7,"Male","White",0,"White","Female","ZCg5vGFvCB",TRUE,0.0876,4,TRUE,0.0716,5
"251",23,"less.than.bachelors","Several times a month","Horror",0,7,"Male","White",0,"White","Female","ZBbtrfl1rj",TRUE,0.35,1,TRUE,0.0696,27
"252",40,"more.than.bachelors","Several times a week","Science Fiction",0,7,"Male","White",1,"White","Male","4Lv1d3jSEl",TRUE,0.2324,6,TRUE,0.2408,8
"253",22,"bachelors","Several times a month","Drama",0,7,"Male","White",0,"White","Female","RBhcyf0fDN",TRUE,0.0024,27,FALSE,0.024,33
"254",30,"more.than.bachelors","Several times a week","Science Fiction",0,7,"Male","White",0,"White","Male","HLKatvUnnm",TRUE,0.1956,11,FALSE,0.0888,12
"255",33,"more.than.bachelors","Several times a month","Other",0,7,"Male","White",0,"Hispanic","Female","Uv8kE8o4sU",FALSE,0.0988,12,FALSE,0.256,13
"256",52,"more.than.bachelors","Several times a week","Action and adventure",1,7,"Male","White",1,"White","Male","pOFYXgqaXB",TRUE,0.212,10,FALSE,0.4304,7
"257",21,"less.than.bachelors","Several times a week","Action and adventure",1,7,"Male","White",0,"White","Male","10ELmTCYUG",TRUE,0.1588,3,TRUE,0.4484,1
"258",23,"less.than.bachelors","Once a month","Horror",0,7,"Female","Black",0,"White","Female","gOxPAfDAZI",TRUE,0.3164,1,TRUE,0.1124,29
"259",44,"more.than.bachelors","Several times a week","Comedy",1,7,"Male","White",0,"White","Male","CuDkB1lLwf",TRUE,0.2784,7,FALSE,0.4192,12
"260",20,"less.than.bachelors","Several times a month","Action and adventure",1,7,"Female","White",0,"Hispanic","Female","BVSVWyOPnU",TRUE,0.1496,14,FALSE,0.0536,16
"261",37,"bachelors","Several times a month","Science Fiction",0,7,"Male","White",1,"White","Female","ayZjB7cA0W",TRUE,0.0612,10,FALSE,0.0528,8
"262",27,"more.than.bachelors","Several times a month","Action and adventure",1,7,"Male","Hispanic",0,"White","Male","no9gRE9jjN",TRUE,0.1984,25,FALSE,0.438,3
"263",63,"bachelors","Several times a month","Science Fiction",0,7,"Male","White",0,"White","Male","GGYJ7d0Iww",TRUE,0.3936,6,TRUE,0.0904,18
"264",19,"less.than.bachelors","Several times a week","Drama",0,7,"Female","Black",0,"White","Female","CMOuSSjydi",TRUE,0.136,6,TRUE,0.0172,20
"265",20,"less.than.bachelors","Several times a month","Comedy",1,7,"Male","White",0,"Hispanic","Female","T0vnVA49MR",FALSE,0.016,30,FALSE,0.0656,11
"266",29,"less.than.bachelors","Several times a month","Comedy",1,10,"Male","Black",0,"Hispanic","Female","MWexoaWxVd",FALSE,0.0956,9,FALSE,0.2216,4
"267",29,"bachelors","Several times a month","Comedy",1,10,"Male","Hispanic",0,"Hispanic","Female","r0N3HWgw1m",TRUE,0.4044,2,TRUE,0.18,5
"268",19,"less.than.bachelors","A few times a year","Comedy",1,10,"Male","Black",0,"Black","Female","C21jhnRvuz",TRUE,0.3428,7,FALSE,0.1776,7
"269",41,"more.than.bachelors","Several times a week","Science Fiction",0,10,"Male","White",0,"Black","Male","NrMSYhEtof",TRUE,0.2596,10,FALSE,0.45,14
"270",50,"more.than.bachelors","Several times a month","Other",0,10,"Male","White",0,"White","Female","CojjV9tz6U",TRUE,0.322,19,FALSE,0.6076,5
"271",22,"bachelors","Several times a month","Drama",0,10,"Female","Black",0,"White","Female","RBhcyf0fDN",TRUE,0.1716,6,TRUE,0.0772,15
"272",23,"bachelors","Several times a month","Drama",0,10,"Male","White",0,"Hispanic","Female","zob0HSXZl2",FALSE,0.0052,31,FALSE,0.086,11
"273",50,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",1,"White","Male","hKJgxWNTD7",TRUE,0.4132,7,FALSE,0.1844,12
"274",21,"less.than.bachelors","Once a month","Comedy",1,10,"Female","Hispanic",0,"Hispanic","Female","gkVGwGRavB",TRUE,0.1196,15,FALSE,0.1848,2
"275",27,"bachelors","Once a month","Drama",0,10,"Male","White",0,"White","Female","Ezkouh5Yxg",TRUE,0.088,7,FALSE,0.0124,11
"276",19,"less.than.bachelors","Several times a week","Horror",0,10,"Male","Hispanic",0,"Hispanic","Female","9Gr73FrE0L",TRUE,0.0516,19,FALSE,0.0156,26
"277",25,"more.than.bachelors","Several times a month","Drama",0,10,"Male","White",0,"Hispanic","Female","3j6oTZyi92",FALSE,0.0504,31,FALSE,0.1748,10
"278",25,"bachelors","Several times a week","Horror",0,10,"Male","White",1,"White","Male","q8d6iUXUoN",TRUE,0.0112,18,FALSE,0.2532,6
"279",33,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","Hispanic",1,"Black","Female","A1S57YLHWQ",FALSE,0.1608,1,TRUE,0.0884,6
"280",22,"bachelors","Several times a week","Horror",0,10,"Male","Black",0,"White","Female","3k6xP1Vl19",FALSE,0.0632,19,FALSE,0.2444,10
"281",50,"less.than.bachelors","Several times a month","Action and adventure",0,10,"Male","Hispanic",0,"White","Male","mLAjfVSpay",TRUE,0.2692,15,FALSE,0.0692,26
"282",22,"bachelors","Several times a month","Other",0,10,"Male","Black",0,"White","Female","6Juo3GZZ8b",FALSE,0.2296,5,TRUE,0.348,2
"283",20,"less.than.bachelors","Several times a month","Comedy",1,10,"Male","White",0,"Hispanic","Female","T0vnVA49MR",FALSE,0.0912,16,FALSE,0.0184,18
"284",19,"less.than.bachelors","Every day","Horror",0,10,"Male","Black",0,"Hispanic","Female","TZYgVnAiFa",FALSE,0.0856,20,FALSE,0.116,13
"285",37,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","White",0,"White","Male","BcCAmKpGeN",TRUE,0.1192,22,FALSE,0.1004,17
"286",29,"bachelors","Several times a week","Horror",0,10,"Male","White",0,"White","Female","rMHnpss7OQ",TRUE,4e-04,28,FALSE,0.0604,18
"287",19,"less.than.bachelors","Every day","Action and adventure",0,10,"Female","Black",0,"Black","Female","Me00lcumk0",TRUE,0.2376,17,FALSE,0.2524,11
"288",50,"bachelors","Several times a week","Science Fiction",0,10,"Female","Hispanic",0,"Hispanic","Male","MslIgvUCSY",TRUE,0.2648,7,FALSE,0.2432,7
"289",27,"more.than.bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"White","Male","no9gRE9jjN",TRUE,0.0652,33,FALSE,0.0936,36
"290",41,"more.than.bachelors","Once a month","Science Fiction",0,10,"Male","White",1,"White","Male","e0IL7V6HtV",TRUE,0.1708,6,TRUE,0.2972,5
"291",27,"bachelors","A few times a year","Historical",0,10,"Male","Hispanic",0,"White","Female","r3I6icZWNr",FALSE,0.1544,10,FALSE,0.1776,3
"292",23,"less.than.bachelors","Once a year","Science Fiction",0,10,"Male","White",1,"Other","Male","PzY6wGOp4f",TRUE,0.0844,6,TRUE,0.0528,3
"293",26,"bachelors","Several times a week","Horror",0,10,"Female","Hispanic",0,"White","Female","fzsv7M2MZE",TRUE,0.0892,11,FALSE,0.2104,8
"294",21,"less.than.bachelors","Several times a month","Other",0,10,"Male","White",0,"Hispanic","Female","M4zFaiv8ID",FALSE,0,34,FALSE,0.028,21
"295",20,"less.than.bachelors","Several times a month","Animation",0,10,"Female","White",0,"White","Male","fVLp9M3k3r",TRUE,0.1064,15,FALSE,0.0532,15
"296",29,"more.than.bachelors","Several times a week","Horror",0,10,"Male","Black",0,"White","Male","tjtngzGfZ5",TRUE,0.1688,15,FALSE,0.3724,6
"297",31,"bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"Black","Male","eGPuYQYQUk",TRUE,0.062,12,FALSE,0.036,14
"298",50,"more.than.bachelors","Several times a month","Action and adventure",0,10,"Female","White",0,"White","Male","F5JsYLQbXT",TRUE,0.2468,9,FALSE,0.6952,1
"299",23,"less.than.bachelors","Once a month","Horror",0,10,"Male","White",0,"White","Female","gOxPAfDAZI",TRUE,0.0132,32,FALSE,0.088,35
"300",23,"less.than.bachelors","Several times a week","Other",0,10,"Male","Black",0,"Hispanic","Male","dU3mraKUfC",TRUE,0.1268,28,FALSE,0.0944,25
"301",35,"more.than.bachelors","Several times a week","Drama",0,10,"Male","Black",0,"White","Female","wQ20gKntYX",FALSE,0.2076,12,FALSE,0.41,6
"302",25,"more.than.bachelors","Every day","Horror",0,10,"Male","Black",0,"White","Female","cseqUAoOIQ",FALSE,0.0848,24,FALSE,0.2516,15
"303",41,"more.than.bachelors","Several times a month","Drama",0,10,"Male","White",1,"White","Male","IjSC1LB7cH",TRUE,0.6152,4,TRUE,0.2256,14
"304",19,"less.than.bachelors","Several times a month","Horror",0,10,"Female","White",0,"Hispanic","Female","vcNwY5aMp1",TRUE,0.0892,22,FALSE,0.0824,14
"305",31,"more.than.bachelors","Several times a week","Drama",0,10,"Male","White",0,"Black","Female","E8RVm7G947",FALSE,0.2116,6,TRUE,0.2848,3
"306",31,"more.than.bachelors","Several times a month","Drama",0,10,"Female","Black",0,"White","Female","chIWksfoJv",TRUE,0.3136,2,TRUE,0.2032,22
"307",23,"bachelors","Several times a month","Drama",0,10,"Male","White",0,"White","Female","ZnxhKjD9HO",TRUE,0.006,19,FALSE,0.0728,14
"308",22,"less.than.bachelors","Several times a month","Other",0,10,"Male","White",1,"Hispanic","Female","8P1MsqXGov",FALSE,8e-04,15,FALSE,0.0032,16
"309",33,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",1,"White","Male","mHqCqThdDJ",TRUE,0.0472,37,FALSE,0.1072,35
