"","user_age","clean_edu","user_frequency","user_genre","genre.match","rating.y","rec_gender","rec_race","clicked","race.simple.f","user_gender","user_id","in.group.lax","prediction.slow","rank.slow"
"206",29,"bachelors","Several times a month","Comedy",1,7,"Male","White",0,"Hispanic","Female","r0N3HWgw1m",FALSE,0.134,14
"207",19,"less.than.bachelors","Several times a month","Horror",0,7,"Male","Black",0,"Hispanic","Female","vcNwY5aMp1",FALSE,0.2088,5
"208",24,"bachelors","Several times a month","Comedy",1,7,"Male","Black",0,"White","Female","qyiNjBDsy3",FALSE,0.074,26
"209",30,"more.than.bachelors","A few times a year","Comedy",1,7,"Male","Black",0,"White","Female","89FnYEsDw7",FALSE,0.2536,2
"210",33,"less.than.bachelors","Several times a month","Horror",0,7,"Male","Black",0,"White","Male","mHqCqThdDJ",TRUE,0.2408,13
"211",34,"more.than.bachelors","Several times a week","Comedy",1,7,"Male","White",1,"White","Male","GLy0MIGNiD",TRUE,0.084,12
"212",37,"less.than.bachelors","Several times a week","Science Fiction",0,7,"Male","White",0,"White","Male","BcCAmKpGeN",TRUE,0.2284,16
"213",31,"bachelors","Once a month","Horror",0,7,"Male","White",0,"Black","Male","hKh7rot50R",TRUE,0.2472,9
"214",45,"more.than.bachelors","A few times a year","Historical",0,7,"Male","Hispanic",0,"White","Male","bZ0jAeMlih",TRUE,0.2356,3
"215",25,"more.than.bachelors","Every day","Horror",0,7,"Male","Black",0,"White","Female","cseqUAoOIQ",FALSE,0.056,30
"216",20,"less.than.bachelors","Several times a month","Animation",0,7,"Female","White",0,"White","Male","fVLp9M3k3r",TRUE,0.0928,26
"217",29,"bachelors","Several times a month","Comedy",1,7,"Male","Black",0,"Hispanic","Female","CdQGqBe3JV",FALSE,0.1608,6
"218",41,"more.than.bachelors","Several times a week","Science Fiction",0,7,"Female","Black",0,"Black","Male","NrMSYhEtof",TRUE,0.1996,20
"219",22,"less.than.bachelors","Several times a week","Horror",0,7,"Male","Black",0,"Hispanic","Female","9HcmL6i4tS",FALSE,0.1036,3
"220",45,"more.than.bachelors","Every day","Action and adventure",1,7,"Female","White",1,"White","Male","Uvgku7woZP",TRUE,0.4324,5
"221",30,"more.than.bachelors","Several times a week","Action and adventure",1,7,"Male","White",1,"White","Male","ZYCAHDL9xy",TRUE,0.0408,18
"222",30,"more.than.bachelors","Several times a week","Action and adventure",1,7,"Male","Hispanic",0,"Black","Male","zGt7yvD5Hq",TRUE,0.1404,11
"223",22,"bachelors","Several times a month","Other",0,7,"Male","Black",0,"White","Female","6Juo3GZZ8b",FALSE,0.1492,15
"224",22,"less.than.bachelors","Several times a week","Animation",0,7,"Male","White",0,"Hispanic","Female","qbJ3BzL548",FALSE,0.0492,9
"225",26,"bachelors","Several times a week","Horror",0,7,"Male","Black",0,"White","Female","fzsv7M2MZE",FALSE,0.0988,7
"226",21,"less.than.bachelors","Once a month","Action and adventure",1,7,"Male","White",0,"Hispanic","Female","Kj6SjScvuE",FALSE,0.1812,14
"227",35,"more.than.bachelors","Several times a month","Action and adventure",1,7,"Male","White",1,"White","Male","dmdcJlmqta",TRUE,0.01,14
"228",21,"less.than.bachelors","Once a month","Comedy",1,7,"Female","Hispanic",0,"Hispanic","Male","dxw9mNQ84H",TRUE,0.292,14
"229",33,"more.than.bachelors","Several times a week","Action and adventure",1,7,"Male","White",1,"Black","Female","A1S57YLHWQ",FALSE,0.0288,5
"230",30,"more.than.bachelors","Several times a month","Comedy",1,7,"Male","White",1,"White","Female","gI2DyMUySJ",TRUE,0.084,8
"231",19,"less.than.bachelors","Several times a month","Horror",0,7,"Female","Black",0,"White","Female","BiKPsh1GbG",TRUE,0.3472,2
"232",22,"less.than.bachelors","Several times a month","Other",0,7,"Male","White",0,"Hispanic","Female","8P1MsqXGov",FALSE,0.0108,10
"233",50,"bachelors","Several times a week","Science Fiction",0,7,"Female","Black",0,"Hispanic","Male","MslIgvUCSY",FALSE,0.2592,8
"234",57,"less.than.bachelors","A few times a year","Comedy",1,7,"Male","White",0,"White","Female","mQolbiqiZZ",TRUE,0.4208,1
"235",23,"less.than.bachelors","Several times a week","Other",0,7,"Male","Hispanic",0,"Hispanic","Male","dU3mraKUfC",TRUE,0.2296,12
"236",19,"less.than.bachelors","Several times a week","Horror",0,7,"Male","Hispanic",0,"Hispanic","Female","9Gr73FrE0L",TRUE,0.222,8
"237",50,"more.than.bachelors","Several times a week","Action and adventure",1,7,"Male","White",0,"White","Male","hKJgxWNTD7",TRUE,0.2268,13
"238",23,"bachelors","Several times a month","Drama",0,7,"Male","Hispanic",0,"Hispanic","Female","zob0HSXZl2",TRUE,0.0456,16
"239",20,"less.than.bachelors","Several times a week","Science Fiction",0,7,"Female","White",0,"White","Male","ddXc8zGlCs",TRUE,0.3264,9
"240",25,"bachelors","Several times a week","Horror",0,7,"Male","White",0,"White","Male","q8d6iUXUoN",TRUE,0.1112,9
"241",21,"less.than.bachelors","Once a month","Comedy",1,7,"Female","Black",0,"Hispanic","Female","gkVGwGRavB",TRUE,0.1836,13
"242",27,"bachelors","A few times a year","Historical",0,7,"Female","Hispanic",0,"White","Female","r3I6icZWNr",TRUE,0.0956,21
"243",19,"less.than.bachelors","Every day","Horror",0,7,"Female","White",0,"Hispanic","Female","TZYgVnAiFa",TRUE,0.126,12
"244",42,"less.than.bachelors","Several times a week","Action and adventure",1,7,"Female","Black",0,"White","Male","0nshxEK9nz",FALSE,0.086,12
"245",25,"more.than.bachelors","Several times a month","Drama",0,7,"Male","White",0,"Hispanic","Female","3j6oTZyi92",FALSE,0.0856,23
"246",23,"less.than.bachelors","Once a year","Science Fiction",0,7,"Male","Black",0,"Other","Male","PzY6wGOp4f",TRUE,0.2324,4
"247",18,"less.than.bachelors","Several times a month","Action and adventure",1,7,"Female","Hispanic",0,"White","Female","dT5gjvvKNp",TRUE,0.1248,5
"248",34,"less.than.bachelors","Several times a month","Drama",0,7,"Female","White",0,"White","Female","M1Cc5UBl5b",TRUE,0.1044,25
"249",29,"bachelors","Several times a month","Action and adventure",1,7,"Male","White",0,"White","Male","mtpuOO3klu",TRUE,0.0944,10
"250",38,"bachelors","Once a month","Historical",0,7,"Male","White",0,"White","Female","ZCg5vGFvCB",TRUE,0.0876,4
"251",23,"less.than.bachelors","Several times a month","Horror",0,7,"Male","White",0,"White","Female","ZBbtrfl1rj",TRUE,0.35,1
"252",40,"more.than.bachelors","Several times a week","Science Fiction",0,7,"Male","White",1,"White","Male","4Lv1d3jSEl",TRUE,0.2324,6
"253",22,"bachelors","Several times a month","Drama",0,7,"Male","White",0,"White","Female","RBhcyf0fDN",TRUE,0.0024,27
"254",30,"more.than.bachelors","Several times a week","Science Fiction",0,7,"Male","White",0,"White","Male","HLKatvUnnm",TRUE,0.1956,11
"255",33,"more.than.bachelors","Several times a month","Other",0,7,"Male","White",0,"Hispanic","Female","Uv8kE8o4sU",FALSE,0.0988,12
"256",52,"more.than.bachelors","Several times a week","Action and adventure",1,7,"Male","White",1,"White","Male","pOFYXgqaXB",TRUE,0.212,10
"257",21,"less.than.bachelors","Several times a week","Action and adventure",1,7,"Male","White",0,"White","Male","10ELmTCYUG",TRUE,0.1588,3
"258",23,"less.than.bachelors","Once a month","Horror",0,7,"Female","Black",0,"White","Female","gOxPAfDAZI",TRUE,0.3164,1
"259",44,"more.than.bachelors","Several times a week","Comedy",1,7,"Male","White",0,"White","Male","CuDkB1lLwf",TRUE,0.2784,7
"260",20,"less.than.bachelors","Several times a month","Action and adventure",1,7,"Female","White",0,"Hispanic","Female","BVSVWyOPnU",TRUE,0.1496,14
"261",37,"bachelors","Several times a month","Science Fiction",0,7,"Male","White",1,"White","Female","ayZjB7cA0W",TRUE,0.0612,10
"262",27,"more.than.bachelors","Several times a month","Action and adventure",1,7,"Male","Hispanic",0,"White","Male","no9gRE9jjN",TRUE,0.1984,25
"263",63,"bachelors","Several times a month","Science Fiction",0,7,"Male","White",0,"White","Male","GGYJ7d0Iww",TRUE,0.3936,6
"264",19,"less.than.bachelors","Several times a week","Drama",0,7,"Female","Black",0,"White","Female","CMOuSSjydi",TRUE,0.136,6
"265",20,"less.than.bachelors","Several times a month","Comedy",1,7,"Male","White",0,"Hispanic","Female","T0vnVA49MR",FALSE,0.016,30
"266",29,"less.than.bachelors","Several times a month","Comedy",1,10,"Male","Black",0,"Hispanic","Female","MWexoaWxVd",FALSE,0.0956,9
"267",29,"bachelors","Several times a month","Comedy",1,10,"Male","Hispanic",0,"Hispanic","Female","r0N3HWgw1m",TRUE,0.4044,2
"268",19,"less.than.bachelors","A few times a year","Comedy",1,10,"Male","Black",0,"Black","Female","C21jhnRvuz",TRUE,0.3428,7
"269",41,"more.than.bachelors","Several times a week","Science Fiction",0,10,"Male","White",0,"Black","Male","NrMSYhEtof",TRUE,0.2596,10
"270",50,"more.than.bachelors","Several times a month","Other",0,10,"Male","White",0,"White","Female","CojjV9tz6U",TRUE,0.322,19
"271",22,"bachelors","Several times a month","Drama",0,10,"Female","Black",0,"White","Female","RBhcyf0fDN",TRUE,0.1716,6
"272",23,"bachelors","Several times a month","Drama",0,10,"Male","White",0,"Hispanic","Female","zob0HSXZl2",FALSE,0.0052,31
"273",50,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",1,"White","Male","hKJgxWNTD7",TRUE,0.4132,7
"274",21,"less.than.bachelors","Once a month","Comedy",1,10,"Female","Hispanic",0,"Hispanic","Female","gkVGwGRavB",TRUE,0.1196,15
"275",27,"bachelors","Once a month","Drama",0,10,"Male","White",0,"White","Female","Ezkouh5Yxg",TRUE,0.088,7
"276",19,"less.than.bachelors","Several times a week","Horror",0,10,"Male","Hispanic",0,"Hispanic","Female","9Gr73FrE0L",TRUE,0.0516,19
"277",25,"more.than.bachelors","Several times a month","Drama",0,10,"Male","White",0,"Hispanic","Female","3j6oTZyi92",FALSE,0.0504,31
"278",25,"bachelors","Several times a week","Horror",0,10,"Male","White",1,"White","Male","q8d6iUXUoN",TRUE,0.0112,18
"279",33,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","Hispanic",1,"Black","Female","A1S57YLHWQ",FALSE,0.1608,1
"280",22,"bachelors","Several times a week","Horror",0,10,"Male","Black",0,"White","Female","3k6xP1Vl19",FALSE,0.0632,19
"281",50,"less.than.bachelors","Several times a month","Action and adventure",0,10,"Male","Hispanic",0,"White","Male","mLAjfVSpay",TRUE,0.2692,15
"282",22,"bachelors","Several times a month","Other",0,10,"Male","Black",0,"White","Female","6Juo3GZZ8b",FALSE,0.2296,5
"283",20,"less.than.bachelors","Several times a month","Comedy",1,10,"Male","White",0,"Hispanic","Female","T0vnVA49MR",FALSE,0.0912,16
"284",19,"less.than.bachelors","Every day","Horror",0,10,"Male","Black",0,"Hispanic","Female","TZYgVnAiFa",FALSE,0.0856,20
"285",37,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","White",0,"White","Male","BcCAmKpGeN",TRUE,0.1192,22
"286",29,"bachelors","Several times a week","Horror",0,10,"Male","White",0,"White","Female","rMHnpss7OQ",TRUE,4e-04,28
"287",19,"less.than.bachelors","Every day","Action and adventure",0,10,"Female","Black",0,"Black","Female","Me00lcumk0",TRUE,0.2376,17
"288",50,"bachelors","Several times a week","Science Fiction",0,10,"Female","Hispanic",0,"Hispanic","Male","MslIgvUCSY",TRUE,0.2648,7
"289",27,"more.than.bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"White","Male","no9gRE9jjN",TRUE,0.0652,33
"290",41,"more.than.bachelors","Once a month","Science Fiction",0,10,"Male","White",1,"White","Male","e0IL7V6HtV",TRUE,0.1708,6
"291",27,"bachelors","A few times a year","Historical",0,10,"Male","Hispanic",0,"White","Female","r3I6icZWNr",FALSE,0.1544,10
"292",23,"less.than.bachelors","Once a year","Science Fiction",0,10,"Male","White",1,"Other","Male","PzY6wGOp4f",TRUE,0.0844,6
"293",26,"bachelors","Several times a week","Horror",0,10,"Female","Hispanic",0,"White","Female","fzsv7M2MZE",TRUE,0.0892,11
"294",21,"less.than.bachelors","Several times a month","Other",0,10,"Male","White",0,"Hispanic","Female","M4zFaiv8ID",FALSE,0,34
"295",20,"less.than.bachelors","Several times a month","Animation",0,10,"Female","White",0,"White","Male","fVLp9M3k3r",TRUE,0.1064,15
"296",29,"more.than.bachelors","Several times a week","Horror",0,10,"Male","Black",0,"White","Male","tjtngzGfZ5",TRUE,0.1688,15
"297",31,"bachelors","Several times a month","Action and adventure",0,10,"Male","White",0,"Black","Male","eGPuYQYQUk",TRUE,0.062,12
"298",50,"more.than.bachelors","Several times a month","Action and adventure",0,10,"Female","White",0,"White","Male","F5JsYLQbXT",TRUE,0.2468,9
"299",23,"less.than.bachelors","Once a month","Horror",0,10,"Male","White",0,"White","Female","gOxPAfDAZI",TRUE,0.0132,32
"300",23,"less.than.bachelors","Several times a week","Other",0,10,"Male","Black",0,"Hispanic","Male","dU3mraKUfC",TRUE,0.1268,28
"301",35,"more.than.bachelors","Several times a week","Drama",0,10,"Male","Black",0,"White","Female","wQ20gKntYX",FALSE,0.2076,12
"302",25,"more.than.bachelors","Every day","Horror",0,10,"Male","Black",0,"White","Female","cseqUAoOIQ",FALSE,0.0848,24
"303",41,"more.than.bachelors","Several times a month","Drama",0,10,"Male","White",1,"White","Male","IjSC1LB7cH",TRUE,0.6152,4
"304",19,"less.than.bachelors","Several times a month","Horror",0,10,"Female","White",0,"Hispanic","Female","vcNwY5aMp1",TRUE,0.0892,22
"305",31,"more.than.bachelors","Several times a week","Drama",0,10,"Male","White",0,"Black","Female","E8RVm7G947",FALSE,0.2116,6
"306",31,"more.than.bachelors","Several times a month","Drama",0,10,"Female","Black",0,"White","Female","chIWksfoJv",TRUE,0.3136,2
"307",23,"bachelors","Several times a month","Drama",0,10,"Male","White",0,"White","Female","ZnxhKjD9HO",TRUE,0.006,19
"308",22,"less.than.bachelors","Several times a month","Other",0,10,"Male","White",1,"Hispanic","Female","8P1MsqXGov",FALSE,8e-04,15
"309",33,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",1,"White","Male","mHqCqThdDJ",TRUE,0.0472,37
"310",34,"less.than.bachelors","Several times a month","Drama",0,10,"Male","White",1,"White","Female","M1Cc5UBl5b",TRUE,0.1204,16
"311",63,"bachelors","Several times a month","Science Fiction",0,10,"Male","White",0,"White","Male","GGYJ7d0Iww",TRUE,0.146,18
"312",19,"less.than.bachelors","Several times a month","Science Fiction",0,10,"Female","Hispanic",0,"White","Male","SrqXIb7hBg",FALSE,0.258,11
"313",29,"bachelors","Several times a month","Comedy",1,10,"Male","White",0,"Hispanic","Female","CdQGqBe3JV",FALSE,0.1212,16
"314",48,"more.than.bachelors","Several times a month","Comedy",1,10,"Female","Hispanic",1,"White","Male","J5Qof4vmJE",FALSE,0.4108,6
"315",64,"bachelors","Several times a month","Action and adventure",0,10,"Female","White",0,"Black","Male","ZhCqCDFpbc",FALSE,0.1872,22
"316",41,"more.than.bachelors","A few times a year","Action and adventure",0,10,"Female","Hispanic",0,"White","Male","UHUV9vPW4K",FALSE,0.5044,6
"317",21,"less.than.bachelors","Once a month","Science Fiction",0,10,"Male","White",0,"White","Female","ggkkcqDs4B",TRUE,0.0572,15
"318",30,"more.than.bachelors","Several times a week","Science Fiction",0,10,"Female","White",1,"White","Male","HLKatvUnnm",TRUE,0.1964,10
"319",24,"bachelors","Several times a month","Comedy",1,10,"Female","White",0,"White","Female","qyiNjBDsy3",TRUE,0.2896,10
"320",20,"less.than.bachelors","Several times a month","Action and adventure",0,10,"Female","White",0,"Hispanic","Female","BVSVWyOPnU",TRUE,0.1288,17
"321",20,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Female","White",0,"White","Male","ddXc8zGlCs",TRUE,0.28,24
"322",29,"more.than.bachelors","A few times a year","Science Fiction",0,10,"Male","White",0,"Black","Male","WYvlCAtZre",TRUE,0.2328,3
"323",21,"less.than.bachelors","Once a month","Action and adventure",0,10,"Male","Hispanic",0,"Hispanic","Female","Kj6SjScvuE",TRUE,0.104,30
"324",23,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"White","Female","ZBbtrfl1rj",TRUE,0.028,27
"325",41,"more.than.bachelors","Several times a week","Action and adventure",0,10,"Male","White",0,"White","Male","hOYSc4h0v3",TRUE,8e-04,11
"326",57,"less.than.bachelors","A few times a year","Comedy",1,10,"Female","White",0,"White","Female","mQolbiqiZZ",TRUE,0.2836,9
"327",29,"bachelors","Several times a month","Comedy",1,8,"Male","White",1,"Hispanic","Female","CdQGqBe3JV",FALSE,0.16,9
"328",29,"bachelors","Several times a week","Action and adventure",0,8,"Male","Hispanic",1,"Black","Male","psVN4xLzZ8",TRUE,0.0812,4
"329",31,"more.than.bachelors","Several times a week","Science Fiction",0,8,"Male","Hispanic",1,"Black","Male","H6CnY8zRGd",TRUE,0.1728,16
"330",29,"bachelors","Several times a month","Comedy",1,8,"Female","White",0,"Hispanic","Female","r0N3HWgw1m",TRUE,0.12,26
"331",29,"less.than.bachelors","Several times a month","Comedy",1,8,"Male","Black",0,"Hispanic","Female","MWexoaWxVd",FALSE,0.334,1
"332",19,"less.than.bachelors","Every day","Action and adventure",0,8,"Female","White",1,"Black","Female","Me00lcumk0",TRUE,0.1808,20
"333",50,"more.than.bachelors","A few times a year","Drama",0,8,"Male","White",1,"White","Male","0SYLtSaLv8",TRUE,0.7412,3
"334",23,"less.than.bachelors","Several times a week","Other",0,8,"Male","Black",0,"Hispanic","Male","dU3mraKUfC",TRUE,0.1076,36
"335",37,"bachelors","Several times a month","Science Fiction",0,8,"Male","White",0,"White","Female","ayZjB7cA0W",TRUE,0.0492,11
"336",23,"bachelors","Several times a month","Drama",0,8,"Female","Hispanic",0,"Hispanic","Female","zob0HSXZl2",TRUE,0.0208,25
"337",31,"bachelors","A few times a year","Historical",0,8,"Female","Black",1,"Hispanic","Male","kWV3KBskro",FALSE,0.15,21
"338",41,"more.than.bachelors","Several times a week","Science Fiction",0,8,"Male","Black",0,"Black","Male","NrMSYhEtof",TRUE,0.2468,14
"339",22,"bachelors","Several times a month","Other",0,8,"Male","White",0,"White","Female","6Juo3GZZ8b",TRUE,0.0744,27
"340",19,"less.than.bachelors","Several times a month","Horror",0,8,"Female","White",0,"Hispanic","Female","vcNwY5aMp1",TRUE,0.042,40
"341",27,"bachelors","Once a month","Drama",0,8,"Male","White",1,"White","Female","Ezkouh5Yxg",TRUE,0.0292,10
"342",20,"less.than.bachelors","Several times a week","Science Fiction",0,8,"Male","Hispanic",1,"White","Male","ddXc8zGlCs",TRUE,0.3956,2
"343",35,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Female","Black",0,"White","Male","GDXJEfWNvM",FALSE,0.1728,8
"344",40,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Female","White",0,"White","Male","zFQNGjvxgm",TRUE,0.0672,6
