"","participant_id","source","RA_id","date","study_start","study_end","subject_race_RA","subject_gender_RA","total_friends","Notes","manual_diag.x","study_about","recent.order","react","comment","post_tenure","tenure_units","human","poster.recent.race","poster.recent.gender","manual_diag.y","notes","race.in.group","gender.in.group"
"146","2526","CDR 4","TM","10/28","12:56","1:25","hispanic","female",322,"",0,"I dont know, like maybe to see the correlation to how often someone reacts to something and how often something shows up on their feed. ",6,1,0,26,"Days",1,"white","male","Group B",NA,FALSE,FALSE
"147","2526","CDR 4","TM","10/28","12:56","1:25","hispanic","female",322,"",0,"I dont know, like maybe to see the correlation to how often someone reacts to something and how often something shows up on their feed. ",7,1,0,37,"Days",0,"other","","",NA,FALSE,FALSE
"148","2526","CDR 4","TM","10/28","12:56","1:25","hispanic","female",322,"",0,"I dont know, like maybe to see the correlation to how often someone reacts to something and how often something shows up on their feed. ",8,1,0,37,"Days",1,"white","female","",NA,FALSE,TRUE
"149","2526","CDR 4","TM","10/28","12:56","1:25","hispanic","female",322,"",0,"I dont know, like maybe to see the correlation to how often someone reacts to something and how often something shows up on their feed. ",9,1,0,37,"Days",1,"white","female","",NA,FALSE,TRUE
"150","2526","CDR 4","TM","10/28","12:56","1:25","hispanic","female",322,"",0,"I dont know, like maybe to see the correlation to how often someone reacts to something and how often something shows up on their feed. ",10,1,0,39,"Days",1,"white","male","",NA,FALSE,FALSE
"151","2574","CDR 2","NH","7/28","2:00","2:11","white","female",913,"Less than 60 posts on NF",0,NA,1,1,0,3,"Days",1,"hispanic","female","",0,FALSE,TRUE
"152","2574","CDR 2","NH","7/28","2:00","2:11","white","female",913,"Less than 60 posts on NF",0,NA,2,1,0,3,"Days",1,"white","female","",0,TRUE,TRUE
"153","2574","CDR 2","NH","7/28","2:00","2:11","white","female",913,"Less than 60 posts on NF",0,NA,3,0,1,5,"Days",0,"other","","",0,FALSE,FALSE
"154","2574","CDR 2","NH","7/28","2:00","2:11","white","female",913,"Less than 60 posts on NF",0,NA,4,0,1,3,"Days",1,"white","female","",0,TRUE,TRUE
"155","2574","CDR 2","NH","7/28","2:00","2:11","white","female",913,"Less than 60 posts on NF",0,NA,5,0,1,4,"Days",1,"white","female","",0,TRUE,TRUE
"156","2574","CDR 2","NH","7/28","2:00","2:11","white","female",913,"Less than 60 posts on NF",0,NA,6,0,1,4,"Days",1,"white","female","",0,TRUE,TRUE
"157","2574","CDR 2","NH","7/28","2:00","2:11","white","female",913,"Less than 60 posts on NF",0,NA,7,0,1,4,"Days",1,"white","female","",0,TRUE,TRUE
"158","2574","CDR 2","NH","7/28","2:00","2:11","white","female",913,"Less than 60 posts on NF",0,NA,8,1,0,7,"Days",0,"other","","",0,FALSE,FALSE
"159","2574","CDR 2","NH","7/28","2:00","2:11","white","female",913,"Less than 60 posts on NF",0,NA,9,0,1,8,"Days",1,"white","female","",0,TRUE,TRUE
"160","2574","CDR 2","NH","7/28","2:00","2:11","white","female",913,"Less than 60 posts on NF",0,NA,10,1,0,9,"Days",1,"white","female","",0,TRUE,TRUE
"161","2700","CDR 4","TM","11/5","3:02","3:28","white","female",1050,"",0,"Trying to figure out how people interact on FB and how that affects their algorithm.",1,1,0,1,"Days",1,"white","female","KS",NA,TRUE,TRUE
"162","2700","CDR 4","TM","11/5","3:02","3:28","white","female",1050,"",0,"Trying to figure out how people interact on FB and how that affects their algorithm.",2,1,0,NA,"",1,"other","","JC",NA,FALSE,FALSE
"163","2700","CDR 4","TM","11/5","3:02","3:28","white","female",1050,"",0,"Trying to figure out how people interact on FB and how that affects their algorithm.",3,1,0,1,"Days",1,"white","female","AK",NA,TRUE,TRUE
"164","2700","CDR 4","TM","11/5","3:02","3:28","white","female",1050,"",0,"Trying to figure out how people interact on FB and how that affects their algorithm.",4,1,0,1,"Days",1,"white","male","PB",NA,TRUE,FALSE
"165","2700","CDR 4","TM","11/5","3:02","3:28","white","female",1050,"",0,"Trying to figure out how people interact on FB and how that affects their algorithm.",5,1,0,1,"Days",1,"white","female","CHW",NA,TRUE,TRUE
"166","2700","CDR 4","TM","11/5","3:02","3:28","white","female",1050,"",0,"Trying to figure out how people interact on FB and how that affects their algorithm.",6,1,0,2,"Days",1,"white","female","RB",NA,TRUE,TRUE
"167","2700","CDR 4","TM","11/5","3:02","3:28","white","female",1050,"",0,"Trying to figure out how people interact on FB and how that affects their algorithm.",7,1,0,2,"Days",1,"white","female","MT",NA,TRUE,TRUE
"168","2700","CDR 4","TM","11/5","3:02","3:28","white","female",1050,"",0,"Trying to figure out how people interact on FB and how that affects their algorithm.",8,1,0,2,"Days",1,"white","female","KS",NA,TRUE,TRUE
"169","2700","CDR 4","TM","11/5","3:02","3:28","white","female",1050,"",0,"Trying to figure out how people interact on FB and how that affects their algorithm.",9,1,0,2,"Days",1,"white","male","DM",NA,TRUE,FALSE
"170","2700","CDR 4","TM","11/5","3:02","3:28","white","female",1050,"",0,"Trying to figure out how people interact on FB and how that affects their algorithm.",10,1,0,2,"Days",1,"white","female","ER",NA,TRUE,TRUE
"171","3038","CDR 2","NH","7/27","12:15","12:34","asian","male",1799,"",0,NA,1,1,0,1,"Days",1,"white","female","",0,FALSE,FALSE
"172","3038","CDR 2","NH","7/27","12:15","12:34","asian","male",1799,"",0,NA,2,1,0,15,"Hours",1,"asian","male","",0,TRUE,TRUE
"173","3038","CDR 2","NH","7/27","12:15","12:34","asian","male",1799,"",0,NA,3,1,0,1,"Days",1,"asian","male","",0,TRUE,TRUE
"174","3038","CDR 2","NH","7/27","12:15","12:34","asian","male",1799,"",0,NA,4,1,0,3,"Days",1,"asian","male","",0,TRUE,TRUE
"175","3038","CDR 2","NH","7/27","12:15","12:34","asian","male",1799,"",0,NA,5,1,0,3,"Days",1,"white","male","",0,FALSE,TRUE
"176","3038","CDR 2","NH","7/27","12:15","12:34","asian","male",1799,"",0,NA,6,1,0,3,"Days",1,"asian","female","",0,TRUE,FALSE
"177","3038","CDR 2","NH","7/27","12:15","12:34","asian","male",1799,"",0,NA,7,1,0,3,"Days",1,"asian","male","",0,TRUE,TRUE
"178","3038","CDR 2","NH","7/27","12:15","12:34","asian","male",1799,"",0,NA,8,1,0,4,"Days",1,"asian","female","",0,TRUE,FALSE
"179","3038","CDR 2","NH","7/27","12:15","12:34","asian","male",1799,"",0,NA,9,1,0,4,"Days",1,"asian","female","",0,TRUE,FALSE
"180","3038","CDR 2","NH","7/27","12:15","12:34","asian","male",1799,"",0,NA,10,1,0,5,"Days",1,"asian","female","",0,TRUE,FALSE
"181","3056","CDR 4","JM","10/20","12:29","","white","female",1419,"",0,"Seeing how familiar people are with their friends on FB ",1,1,0,7,"Days",1,"asian","female","",NA,FALSE,TRUE
"182","3056","CDR 4","JM","10/20","12:29","","white","female",1419,"",0,"Seeing how familiar people are with their friends on FB ",2,1,0,13,"Days",1,"white","female","",NA,TRUE,TRUE
"183","3056","CDR 4","JM","10/20","12:29","","white","female",1419,"",0,"Seeing how familiar people are with their friends on FB ",3,1,0,16,"Days",1,"white","female","",NA,TRUE,TRUE
"184","3056","CDR 4","JM","10/20","12:29","","white","female",1419,"",0,"Seeing how familiar people are with their friends on FB ",4,1,0,17,"Days",1,"white","female","",NA,TRUE,TRUE
"185","3056","CDR 4","JM","10/20","12:29","","white","female",1419,"",0,"Seeing how familiar people are with their friends on FB ",5,1,0,25,"Days",1,"white","female","",NA,TRUE,TRUE
"186","3056","CDR 4","JM","10/20","12:29","","white","female",1419,"",0,"Seeing how familiar people are with their friends on FB ",6,1,0,27,"Days",1,"white","female","",NA,TRUE,TRUE
"187","3056","CDR 4","JM","10/20","12:29","","white","female",1419,"",0,"Seeing how familiar people are with their friends on FB ",7,1,0,29,"Days",1,"hispanic","female","",NA,FALSE,TRUE
"188","3056","CDR 4","JM","10/20","12:29","","white","female",1419,"",0,"Seeing how familiar people are with their friends on FB ",8,1,0,30,"Days",1,"hispanic","male","",NA,FALSE,FALSE
"189","3056","CDR 4","JM","10/20","12:29","","white","female",1419,"",0,"Seeing how familiar people are with their friends on FB ",9,1,0,31,"Days",1,"white","female","",NA,TRUE,TRUE
"190","3056","CDR 4","JM","10/20","12:29","","white","female",1419,"",0,"Seeing how familiar people are with their friends on FB ",10,1,0,32,"Days",1,"white","female","",NA,TRUE,TRUE
"191","3107","CDR 4","TM","11/5","11:02","11:26","white","female",687,"",0,"Something with algorithms, couldn't tell ya. I thought it was gunna be about ads, but I guess not.",1,1,0,2,"Hours",1,"white","female","",NA,TRUE,TRUE
"192","3107","CDR 4","TM","11/5","11:02","11:26","white","female",687,"",0,"Something with algorithms, couldn't tell ya. I thought it was gunna be about ads, but I guess not.",2,1,0,14,"Hours",1,"white","female","",NA,TRUE,TRUE
"193","3107","CDR 4","TM","11/5","11:02","11:26","white","female",687,"",0,"Something with algorithms, couldn't tell ya. I thought it was gunna be about ads, but I guess not.",3,1,0,5,"Days",1,"white","female","",NA,TRUE,TRUE
"194","3107","CDR 4","TM","11/5","11:02","11:26","white","female",687,"",0,"Something with algorithms, couldn't tell ya. I thought it was gunna be about ads, but I guess not.",4,1,0,1,"Days",1,"white","female","",NA,TRUE,TRUE
"195","3107","CDR 4","TM","11/5","11:02","11:26","white","female",687,"",0,"Something with algorithms, couldn't tell ya. I thought it was gunna be about ads, but I guess not.",5,1,0,1,"Days",1,"white","male","",NA,TRUE,FALSE
"196","3107","CDR 4","TM","11/5","11:02","11:26","white","female",687,"",0,"Something with algorithms, couldn't tell ya. I thought it was gunna be about ads, but I guess not.",6,1,0,1,"Days",1,"white","female","",NA,TRUE,TRUE
"197","3107","CDR 4","TM","11/5","11:02","11:26","white","female",687,"",0,"Something with algorithms, couldn't tell ya. I thought it was gunna be about ads, but I guess not.",7,1,0,3,"Days",1,"white","female","",NA,TRUE,TRUE
"198","3107","CDR 4","TM","11/5","11:02","11:26","white","female",687,"",0,"Something with algorithms, couldn't tell ya. I thought it was gunna be about ads, but I guess not.",8,1,0,2,"Days",1,"white","female","",NA,TRUE,TRUE
"199","3107","CDR 4","TM","11/5","11:02","11:26","white","female",687,"",0,"Something with algorithms, couldn't tell ya. I thought it was gunna be about ads, but I guess not.",9,1,0,2,"Days",1,"black or african american","female","",NA,FALSE,TRUE
"200","3107","CDR 4","TM","11/5","11:02","11:26","white","female",687,"",0,"Something with algorithms, couldn't tell ya. I thought it was gunna be about ads, but I guess not.",10,1,0,5,"Days",1,"white","female","",NA,TRUE,TRUE
"201","3141","CDR 4","TM","10/24","12:03","12:29","black or african american","female",349,"",0,"I dont know. I was trying to think about it, I guess that you said its about how accurate the algorythm chooses. but sometimes wha you say isnt what the study is about. I guess i would say what you said since it did seem to be what the study was about.",10,1,0,3,"Days",1,"white","female","",NA,FALSE,TRUE
"202","3141","CDR 4","TM","10/24","12:03","12:29","black or african american","female",349,"",0,"I dont know. I was trying to think about it, I guess that you said its about how accurate the algorythm chooses. but sometimes wha you say isnt what the study is about. I guess i would say what you said since it did seem to be what the study was about.",8,1,0,2,"Days",1,"white","female","",NA,FALSE,TRUE
"203","3141","CDR 4","TM","10/24","12:03","12:29","black or african american","female",349,"",0,"I dont know. I was trying to think about it, I guess that you said its about how accurate the algorythm chooses. but sometimes wha you say isnt what the study is about. I guess i would say what you said since it did seem to be what the study was about.",9,1,0,3,"Days",1,"white","female","",NA,FALSE,TRUE
"204","3141","CDR 4","TM","10/24","12:03","12:29","black or african american","female",349,"",0,"I dont know. I was trying to think about it, I guess that you said its about how accurate the algorythm chooses. but sometimes wha you say isnt what the study is about. I guess i would say what you said since it did seem to be what the study was about.",1,1,0,22,"Hours",1,"black or african american","female","",NA,TRUE,TRUE
"205","3141","CDR 4","TM","10/24","12:03","12:29","black or african american","female",349,"",0,"I dont know. I was trying to think about it, I guess that you said its about how accurate the algorythm chooses. but sometimes wha you say isnt what the study is about. I guess i would say what you said since it did seem to be what the study was about.",2,1,0,17,"Hours",1,"black or african american","female","",NA,TRUE,TRUE
"206","3141","CDR 4","TM","10/24","12:03","12:29","black or african american","female",349,"",0,"I dont know. I was trying to think about it, I guess that you said its about how accurate the algorythm chooses. but sometimes wha you say isnt what the study is about. I guess i would say what you said since it did seem to be what the study was about.",3,1,0,23,"Hours",1,"black or african american","female","",NA,TRUE,TRUE
"207","3141","CDR 4","TM","10/24","12:03","12:29","black or african american","female",349,"",0,"I dont know. I was trying to think about it, I guess that you said its about how accurate the algorythm chooses. but sometimes wha you say isnt what the study is about. I guess i would say what you said since it did seem to be what the study was about.",4,1,0,1,"Days",1,"white","female","",NA,FALSE,TRUE
"208","3141","CDR 4","TM","10/24","12:03","12:29","black or african american","female",349,"",0,"I dont know. I was trying to think about it, I guess that you said its about how accurate the algorythm chooses. but sometimes wha you say isnt what the study is about. I guess i would say what you said since it did seem to be what the study was about.",5,1,0,2,"Days",1,"white","female","",NA,FALSE,TRUE
"209","3141","CDR 4","TM","10/24","12:03","12:29","black or african american","female",349,"",0,"I dont know. I was trying to think about it, I guess that you said its about how accurate the algorythm chooses. but sometimes wha you say isnt what the study is about. I guess i would say what you said since it did seem to be what the study was about.",6,1,0,2,"Days",1,"asian","female","",NA,FALSE,TRUE
"210","3141","CDR 4","TM","10/24","12:03","12:29","black or african american","female",349,"",0,"I dont know. I was trying to think about it, I guess that you said its about how accurate the algorythm chooses. but sometimes wha you say isnt what the study is about. I guess i would say what you said since it did seem to be what the study was about.",7,1,0,2,"Days",1,"white","female","",NA,FALSE,TRUE
"211","3163","CDR 2","TM","7/24","1:10","1:38","asian","male",162,"Race - participant looked mixed, but there was only one option so I went with 'Asian'",0,NA,1,1,0,NA,"",1,"asian","female","Tenure - Post was from over 99 days ago (March 10th, 2020)",0,TRUE,FALSE
"212","3163","CDR 2","TM","7/24","1:10","1:38","asian","male",162,"Race - participant looked mixed, but there was only one option so I went with 'Asian'",0,NA,2,1,0,NA,"",1,"white","male","Tenure - Post was from over 99 days ago (21 weeks); Participant reacted to multiple comments on this post, not the post itself",0,FALSE,TRUE
"213","3163","CDR 2","TM","7/24","1:10","1:38","asian","male",162,"Race - participant looked mixed, but there was only one option so I went with 'Asian'",0,NA,3,1,0,NA,"",0,"other","","Tenure - Post was from over 99 days ago (January 10th, 2020)",0,FALSE,FALSE
"214","3163","CDR 2","TM","7/24","1:10","1:38","asian","male",162,"Race - participant looked mixed, but there was only one option so I went with 'Asian'",0,NA,4,1,1,NA,"",1,"asian","male","Tenure - Post was from over 99 days ago (October 27th, 2019)",0,TRUE,TRUE
"215","3163","CDR 2","TM","7/24","1:10","1:38","asian","male",162,"Race - participant looked mixed, but there was only one option so I went with 'Asian'",0,NA,5,1,1,NA,"",1,"white","female","Tenure - Post was from over 99 days ago (October 27th, 2019)",0,FALSE,FALSE
"216","3163","CDR 2","TM","7/24","1:10","1:38","asian","male",162,"Race - participant looked mixed, but there was only one option so I went with 'Asian'",0,NA,6,1,1,NA,"",1,"white","male","Tenure - Post was from over 99 days ago (October 27th, 2019)",0,FALSE,TRUE
"217","3163","CDR 2","TM","7/24","1:10","1:38","asian","male",162,"Race - participant looked mixed, but there was only one option so I went with 'Asian'",0,NA,7,1,0,NA,"",1,"asian","male","Tenure - Post was from over 99 days ago (April 15th, 2019)",0,TRUE,TRUE
"218","3163","CDR 2","TM","7/24","1:10","1:38","asian","male",162,"Race - participant looked mixed, but there was only one option so I went with 'Asian'",0,NA,8,1,0,NA,"",1,"white","male","Tenure - Post was from over 99 days ago (August 27th, 2019)",0,FALSE,TRUE
