participant_id,order,preference (1-7),post_tenure,tenure_units,human (y/n),nf_group (y/n),unrest (y/n),event (y/n),race_RA_1,race_RA_2,gender,Notes,,,manual_diag
4368-2,51,5,,,1,0,,0,White,,Male,,,,0
4368-2,52,3,,,1,1,,0,White,,Female,,,,0
4368-2,53,4,,,1,0,,0,White,,Female,,,,0
4368-2,54,2,,,1,1,,0,Hispanic,Black or African American,Female,,,,0
4368-2,55,5,,,1,0,,0,White,,Female,,,,0
4368-2,56,1,,,1,0,,0,White,,Female,,,,0
4368-2,57,5,,,1,0,,0,White,,Female,,,,0
4368-2,58,6,,,1,1,,0,White,,Male,,,,0
4368-2,59,7,,,1,1,,0,Black or African American,,Female,,,,0
4368-2,60,,,,,,,,,,,"RA TM - I saw in the log that the row numbers weren't adding up, I looked through and found that this person accidentally skipped 48 when they were filling out the order column and came up one short.",,,0
4532,1,2,6,Hours,0,0,,0,,,,chicago teachers union,,,0
4532,2,1,2,Hours,1,1,,0,Asian,,male,,,,0
4532,3,1,1,Days,1,0,,0,asian,,female,,,,0
4532,4,1,16,Minutes,1,0,,0,white,,female,,,,0
4532,5,1,1,Days,1,0,,0,white,,female,,,,0
4532,6,1,5,Hours,1,1,,0,asian,,female,,,,0
4532,7,2,1,Days,1,0,,0,white,,male,,,,0
4532,8,1,1,Days,1,0,,0,white,,female,,,,0
4532,9,1,13,Hours,1,0,,0,hispanic,white,Female,,,,0
4532,10,4,11,Hours,1,0,,0,asian,,Female,,,,0
4532,11,5,2,Hours,1,1,,0,White,,Female,,,,0
4532,12,1,23,Hours,1,0,,0,white,,Female,,,,0
4532,13,1,3,Hours,1,1,,0,white,,female,,,,0
4532,14,1,15,Hours,0,0,,0,,,,abc chicago,,,0
4532,15,3,1,Days,1,1,,0,white,,female,,,,0
4532,16,1,1,Hours,1,0,,0,asian,,female,,,,0
4532,17,1,4,Days,1,0,,0,Black or African American,,female,,,,0
4532,18,1,4,Hours,1,0,,0,white,,female,,,,0
4532,19,1,3,Hours,1,0,,0,asian,,female,,,,0
4532,20,2,2,Days,1,0,,0,white,,female,,,,0
4532,21,1,2,Days,1,0,,0,Black or African American,,female,,,,0
4532,22,1,3,Days,0,0,,0,,,,maury,,,0
4532,23,2,6,Days,1,0,,0,white,,female,,,,0
4532,24,1,6,Hours,1,0,,0,Black or African American,,female,,,,0
4532,25,1,1,Days,0,0,,0,,,,classic fm,,,0
4532,26,1,3,Days,0,0,,0,,,,wbez,,,0
4532,27,1,3,Days,1,0,,0,Black or African American,,male,,,,0
4532,28,5,4,Days,0,0,,0,,,,time out chicago,,,0
4532,29,3,4,Minutes,1,0,,0,Black or African American,,female,,,,0
4532,30,3,6,Hours,1,1,,0,white,,female,,,,0
4532,31,1,3,Minutes,1,0,,0,white,,male,,,,0
4532,32,1,17,Hours,1,0,,0,asian,,female,,,,0
4532,33,1,2,Days,1,0,,0,asian,,female,,,,0
4532,34,1,30,Minutes,1,0,,0,hispanic,,male,,,,0
4532,35,1,6,Hours,0,0,,0,,,,maury,,,0
4532,36,1,52,Minutes,1,0,,0,Black or African American,,female,,,,0
4532,37,2,3,Days,1,1,,0,white,,female,,,,0
4532,38,1,2,Days,1,0,,0,white,,male,,,,0
4532,39,3,2,Hours,0,0,,0,,,,wbez,,,0
4532,40,1,6,Days,1,0,,0,Black or African American,,female,,,,0
4532,41,1,4,Hours,0,0,,0,,,,espn,,,0
4532,42,2,5,Hours,1,1,,0,hispanic,,female,,,,0
4532,43,3,5,Hours,1,1,,0,hispanic,,female,,,,0
4532,44,1,3,Days,1,0,,0,white,,female,,,,0
4532,45,1,2,Hours,1,0,,0,asian,,female,,,,0
4532,46,1,5,Hours,1,0,,0,asian,,female,,,,0
4532,47,3,6,Minutes,0,0,,0,,,,wbez,,,0
4532,48,1,3,Days,0,0,,0,,,,abc 10,,,0
4532,49,1,1,Hours,1,1,,0,white,,male,,,,0
4532,50,1,10,Hours,1,0,,0,hispanic,,male,,,,0
4532,51,4,7,Hours,0,0,,0,,,,chicago archetecture center,,,0
4532,52,1,3,Days,1,0,,0,Black or African American,,female,,,,0
4532,53,1,2,Hours,1,0,,0,white,,female,,,,0
4532,54,2,3,Hours,1,1,,0,white,,male,,,,0
4532,55,2,4,Hours,1,0,,0,Black or African American,,male,,,,0
4532,56,1,4,Hours,0,0,,0,,,,nj.com,,,0
4532,57,1,2,Days,1,0,,0,Black or African American,,female,,,,0
4532,58,1,4,Hours,1,0,,0,Black or African American,hispanic,male,,,,0
4532,59,1,5,Hours,1,0,,0,Black or African American,,male,,,,0
4532,60,2,2,Hours,1,0,,0,white,asian,female,,,,0
4179,1,3,13,Hours,1,1,,0,White,,Male,,,,0
4179,2,5,7,Minutes,1,1,,0,White,,Male,,,,0
4179,3,3,3,Hours,1,1,,0,White,,Male,,,,0
4179,4,2,12,Hours,1,1,,0,Hispanic,,Male,,,,0
4179,5,4,1,Hours,1,0,,0,White,,Female,,,,0
4179,6,3,5,Hours,1,0,,0,White,Hispanic,Female,,,,0
4179,7,3,11,Hours,1,1,,0,White,,Female,,,,0
4179,8,3,13,Hours,1,0,,1,Asian,,Male,,,,0
4179,9,4,5,Hours,1,1,,0,White,Hispanic,Female,,,,0
4179,10,2,16,Hours,0,0,,0,,,,Suggested ABC 7 Chicago,,,0
4179,11,4,21,Hours,0,0,,0,,,,Elizabeth Warren Page,,,0
4179,12,2,1,Days,0,0,,0,,,,MLB page,,,0
4179,13,2,3,Days,1,1,,0,White,,Female,,,,0
4179,14,1,9,Minutes,0,0,,0,,,,Spotify,,,0
4179,15,2,11,Minutes,0,0,,0,,,,Boston Celtics,,,0
4179,16,1,5,Hours,0,0,,0,,,,MLB page,,,0
4179,17,2,4,Hours,1,1,,0,White,,Female,,,,0
4179,18,3,2,Hours,1,1,,0,White,,Male,,,,0
4179,19,1,,,0,0,,0,,,,MLB,,,0
4179,20,1,3,Hours,1,1,,0,Black or African American,,Male,,,,0
4179,21,5,1,Days,1,0,,0,White,,Male,,,,0
4179,22,3,5,Hours,1,1,,0,White,,Female,,,,0
4179,23,2,22,Hours,1,1,,0,White,,Male,,,,0
4179,24,2,3,Hours,1,1,,0,Asian,,Female,,,,0
4179,25,4,1,Days,1,0,,0,White,Hispanic,Female,,,,0
4179,26,2,1,Days,0,0,,0,,,,NHL page,,,0
4179,27,3,19,Hours,1,0,,0,White,Hispanic,Female,,,,0
4179,28,3,15,Hours,1,1,,0,Asian,,Female,,,,0
4179,29,4,14,Hours,1,1,,0,White,,Female,,,,0
4179,30,3,1,Days,1,0,,0,White,Hispanic,Female,,,,0
4179,31,4,17,Hours,1,0,,0,White,Hispanic,Female,,,,0
4179,32,2,1,Days,1,0,,0,White,Hispanic,Female,,,,0
4179,33,6,4,Hours,1,0,,0,Asian,,Female,,,,0
4179,34,3,1,Days,0,0,,0,,,,Elizabeth Warren Page,,,0
4179,35,4,21,Hours,1,0,,0,White,,Female,,,,0
4179,36,2,21,Hours,1,0,,0,White,Hispanic,Female,,,,0
4179-2,37,3,13,Hours,1,1,,0,,,,no profile pic,,,0
4179-2,38,2,2,Hours,1,1,,0,White,,Female,,,,0
4179-2,39,2,13,Hours,1,1,,0,White,,Male,,,,0
4179-2,40,4,3,Hours,1,1,,0,White,,Female,,,,0
4179-2,41,4,15,Hours,1,1,,0,White,,Female,,,,0
4179-2,42,1,1,Days,0,0,,0,,,,MLB page,,,0
4179-2,43,3,15,Hours,1,1,,0,White,,Female,,,,0
4179-2,44,2,47,Minutes,1,1,,0,White,,Male,,,,0
4179-2,45,5,3,Hours,1,1,,0,White,Hispanic,Female,,,,0
4179-2,46,4,3,Hours,0,0,,0,,,,NBC Sports Boston,,,0
4179-2,47,2,3,Hours,1,1,,0,White,Hispanic,Female,,,,0
4179-2,48,4,1,Hours,0,0,,0,,,,Classic FM,,,0
4179-2,49,3,2,Hours,1,1,,0,Black or African American,,Male,,,,0
4179-2,50,3,1,Hours,0,0,,0,,,,WGN Morning News,,,0
4179-2,51,5,1,Hours,1,0,,0,White,,Female,,,,0
4179-2,52,4,2,Hours,0,0,,0,,,,NESN page,,,0
4179-2,53,2,10,Minutes,1,1,,0,Hispanic,,Female,,,,0
4179-2,54,3,2,Days,0,0,,0,,,,New England Patriots,,,0
4179-2,55,2,3,Days,1,1,,0,Asian,,Female,,,,0
4179-2,56,4,19,Hours,1,1,,0,White,,Female,,,,0
4179-2,57,5,3,Hours,1,0,,0,White,,Male,,,,0
4179-2,58,4,5,Hours,1,1,,0,White,,Female,,,,0
4179-2,59,3,10,Hours,1,1,,0,White,,Female,,,,0
4179-2,60,3,3,Days,0,0,,0,,,,Team USA,,,0
7271,1,1,12,Minutes,1,0,,0,asian,,female,,,,0
7271,2,6,1,Hours,1,1,,0,white,,female,,,,0
7271,3,4,57,Minutes,1,0,,0,hispanic,,male,,,,0
7271,4,2,20,Minutes,1,0,,0,white,,male,,,,0
7271,5,5,1,Minutes,1,0,,0,white,,female,,,,0
7271,6,5,12,Minutes,1,0,,0,white,,male,,,,0
7271,7,7,38,Minutes,1,0,,0,Other,,male,cartoon,,,0
7271,8,1,23,Minutes,1,0,,0,white,,female,,,,0
7271,9,2,1,Hours,1,1,,0,white,,female,,,,0
7271,10,4,57,Minutes,1,0,,0,hispanic,,male,,,,0
7271,11,2,59,Minutes,1,0,,0,white,,male,,,,0
7271,12,3,26,Minutes,1,0,,0,white,,male,,,,0
7271,13,3,1,Hours,1,0,,0,white,,female,,,,0
7271,14,5,35,Minutes,1,0,,0,white,,female,,,,0
7271,15,2,5,Minutes,1,0,,0,hispanic,,male,,,,0
7271,16,2,21,Hours,1,0,,0,white,,female,,,,0
7271,17,5,18,Hours,1,0,,0,asian,,female,,,,0
7271,18,3,1,Days,1,0,,0,white,hispanic,male,,,,0
7271,19,1,1,Hours,1,0,,0,white,,female,,,,0
7271,20,6,"""just now""",,1,0,,0,asian,,male,,,,0
7271,21,3,1,Hours,1,0,,0,asian,,male,,,,0
7271,22,4,1,Hours,1,0,,0,Other,,male,cartoon,,,0
7271,23,3,2,Days,1,0,,0,asian,,male,,,,0
7271,24,2,3,Days,1,0,,0,white,,female,,,,0
7271,25,3,4,Days,1,0,,0,white,,male,,,,0
7271,26,3,6,Days,1,0,,0,white,,female,,,,0
7271,27,3,2,Days,1,0,,0,white,,female,,,,0
7271,28,4,3,Days,1,0,,0,white,,female,,,,0
7271,29,4,5,Days,1,0,,0,asian,,female,,,,0
7271,30,3,4,Days,1,0,,0,asian,,female,,,,0
7271,31,6,2,Days,1,0,,0,asian,,female,,,,0
7271,32,4,3,Days,1,0,,0,Black or African American,,male,,,,0
7271,33,2,3,Days,1,0,,0,white,hispanic,female,,,,0
7271,34,4,"""just now""",,1,1,,0,white,,female,,,,0
7271,35,6,1,Hours,1,0,,0,Other,,male,cartoon,,,0
7271,36,7,2,Days,1,0,,0,Other,,male,cartoon,,,0
7271,37,6,4,Days,1,0,,0,white,,female,,,,0
7271,38,6,2,Days,1,0,,0,white,asian,female,,,,0
7271,39,4,4,Days,1,0,,0,white,,female,,,,0
7271,40,5,22,Hours,1,1,,0,asian,,female,,,,0
7271,41,4,2,Days,1,0,,0,asian,,male,,,,0
7271,42,3,2,Days,1,0,,0,asian,,male,,,,0
7271,43,2,7,Hours,1,0,,0,white,,female,,,,0
7271,44,6,5,Hours,1,0,,0,Black or African American,,female,,,,0
7271,45,6,2,Days,1,0,,0,white,,female,,,,0
7271,46,5,3,Days,1,0,,0,Other,,,the reservoir restaurant,,,0
7271,47,3,2,Days,1,1,,0,white,,female,,,,0
7271,48,3,3,Days,1,0,,0,white,,female,,,,0
7271,49,3,2,Days,1,0,,0,white,,female,,,,0
7271,50,2,2,Days,1,0,,0,asian,,female,,,,0
7271,51,3,4,Days,1,0,,0,white,,female,,,,0
7271,52,2,2,Days,1,0,,0,white,,female,,,,0
7271,53,6,1,Days,1,0,,0,white,,male,,,,0
7271,54,6,8,Minutes,1,1,,0,white,,female,,,,0
7271,55,2,14,Minutes,1,0,,0,asian,white,male,,,,0
7271,56,2,1,Hours,1,1,,0,white,,female,,,,0
7271,57,7,1,Days,0,0,,0,Other,,,runners world,,,0
7271,58,2,2,Hours,1,0,,0,white,,female,,,,0
7271,59,2,1,Hours,1,0,,0,asian,,female,,,,0
7271,60,3,8,Minutes,1,0,,0,asian,,female,,,,0
6598,1,7,40,Minutes,1,0,,0,Black or African American,,male,,,,0
6598,2,7,,,0,1,,0,,,,,,,0
6598,3,6,46,Minutes,1,0,,0,white,,female,,,,0
6598,4,7,1,Hours,1,0,,0,Black or African American,,female,,,,0
6598,5,7,1,hours,1,0,,0,Black or African American,,female,,,,0
6598,6,7,47,minutes,1,0,,0,Black or African American,,female,,,,0
6598,7,4,,,0,1,,0,,,,,,,0
6598,8,7,1,hours,1,0,,0,Black or African American,,female,,,,0
6598,9,5,54,minutes,1,0,,0,Black or African American,,female,,,,0
6598,10,7,1,hours,1,0,,0,Black or African American,,female,,,,0
6598,11,6,1,hours,1,0,,0,Black or African American,,female,,,,0
6598,12,5,,,0,1,,0,,,,,,,0
6598,13,4,1,hours,1,0,,0,Black or African American,,male,,,,0
6598,14,7,,,1,0,,0,Black or African American,,female,,,,0
6598,15,7,2,hours,1,0,,0,Black or African American,,female,,,,0
6598,16,7,1,hours,1,0,,0,Black or African American,,female,,,,0
6598,17,4,,,0,1,,0,,,,,,,0
6598,18,6,1,hours,1,0,,0,Black or African American,,female,,,,0
6598,19,5,23,minutes,1,0,,0,Black or African American,hispanic,female,,,,0
6598,20,7,1,hours,1,0,,0,Black or African American,,male,,,,0
6598,21,7,7,minutes,1,0,,0,Black or African American,,female,,,,0
6598,22,7,,,0,1,,0,,,,,,,0
6598,23,6,1,Minutes,1,0,,0,Black or African American,,male,,,,0
6598,24,6,24,minutes,1,0,,0,white,,male,,,,0
6598,25,7,2,minutes,1,0,,0,hispanic,,female,,,,0
6598,26,6,13,minutes,1,0,,0,Black or African American,,female,,,,0
6598,27,5,,,0,1,,0,,,,sponsored,,,0
6598,28,6,,,0,1,,0,,,,,,,0
6598,29,7,1,hours,1,0,,0,Black or African American,,female,,,,0
6598,30,7,1,hours,1,0,,0,Black or African American,,male,,,,0
6598,31,7,16,minutes,1,0,,0,Black or African American,,female,,,,0
6598,32,6,,,0,1,,0,,,,,,,0
6598,33,7,13,minutes,1,0,,0,white,,female,,,,0
6598,34,7,5,minutes,1,0,,0,Black or African American,,female,,,,0
6598,35,5,18,minutes,1,0,,0,Black or African American,,male,,,,0
6598,36,7,18,minutes,1,0,,0,Black or African American,,male,,,,0
6598,37,5,,,0,1,,0,,,,,,,0
6598,38,6,2,hours,1,0,,0,Black or African American,hispanic,female,,,,0
6598,39,3,55,minutes,1,0,,0,Black or African American,,female,,,,0
6598,40,7,,,0,1,,0,,,,,,,0
6598,41,6,6,hours,1,0,,0,hispanic,,male,,,,0
6598,42,6,,,0,1,,0,,,,,,,0
6598,43,7,3,minutes,1,0,,0,Black or African American,,female,,,,0
6598,44,6,1,hours,1,0,,0,Black or African American,,male,,,,0
6598,45,7,1,hours,1,0,,0,Black or African American,,female,,,,0
6598,46,7,1,hours,1,0,,0,Black or African American,,female,,,,0
6598,47,6,,,0,1,,0,,,,,,,0
6598,48,7,5,hours,0,1,,0,,,,,,,0
6598,49,7,1,hours,1,0,,0,Black or African American,,male,,,,0
6598,50,7,1,hours,1,0,,0,Black or African American,,male,,,,0
6598,51,6,23,minutes,1,0,,0,Black or African American,female,female,,,,0
6598,52,7,,,0,1,,0,,,,,,,0
6598,53,7,2,hours,1,0,,0,white,,female,,,,0
6598,54,7,33,minutes,1,0,,0,Black or African American,,female,,,,0
6598,55,6,2,hours,1,0,,0,Black or African American,,female,,,,0
6598,56,5,,,1,0,,0,Black or African American,,female,,,,0
6598,57,2,,,0,1,,0,,,,,,,0
6598,58,7,1,hours,1,0,,0,Black or African American,,female,,,,0
6598,59,6,1,Hours,1,0,,0,Black or African American,,female,,,,0
6598,60,6,1,Hours,1,0,,0,Black or African American,,female,,,,0
2946,1,4,21,hours,1,0,,0,white,,male,,,,0
2946,2,5,21,Hours,1,0,,0,white,,male,,,,0
2946,3,6,,,1,0,,0,white,,female,,,,0
2946,4,7,,,0,1,,0,,,,,,,0
2946,5,5,10,Hours,1,0,,0,white,,female,,,,0
2946,6,2,2,Hours,1,1,,0,white,,female,,,,0
2946,7,4,14,Minutes,1,1,,0,hispanic,,female,,,,0
2946,8,4,,,1,0,,0,Black or African American,,male,suggested,,,0
2946,9,6,4,Hours,1,0,,0,white,,female,,,,0
2946,10,6,,,0,1,,0,,,,,,,0
2946,11,4,29,Minutes,1,1,,0,white,,female,,,,0
2946,12,2,17,Hours,1,0,,0,white,,female,,,,0
2946,13,4,18,Hours,1,1,,0,white,,male,,,,0
2946,14,5,,,0,1,,0,,,,,,,0
2946,15,3,6,Hours,1,0,,0,white,,female,,,,0
2946,16,3,3,Hours,1,0,,1,white,,female,,,,0
2946,17,5,,,0,1,,0,,,,suggested,,,0
2946,18,5,20,Hours,0,1,,0,,,,,,,0
2946,19,2,20,Hours,1,0,,0,Black or African American,,female,,,,0
2946,20,6,,,0,1,,0,,,,suggested,,,0
2946,21,6,,,1,1,,0,white,,female,,,,0
2946,22,3,1,min,1,1,,0,white,,female,,,,0
2946,23,6,,,0,1,,0,,,,suggested,,,0
2946,24,2,6,Hours,1,0,,0,asian,,female,,,,0
2946,25,5,16,Hours,1,0,,0,Black or African American,,female,,,,0
2946,26,3,,,0,1,,0,,,,,,,0
2946,27,7,5,Hours,0,1,,0,,,,covid info,,,0
2946,28,3,,,1,0,,0,white,,male,,,,0
2946,29,4,4,Hours,1,0,,0,white,,female,,,,0
2946,30,2,,,1,0,,0,hispanic,,male,,,,0
2946,31,4,20,Hours,0,1,,0,,,,suggested,,,0
2946,32,4,2,Hours,1,0,,0,Black or African American,hispanic,male,,,,0
2946,33,5,8,Hours,1,0,,0,white,,female,,,,0
2946,34,5,,,0,1,,0,,,,suggested,,,0
2946,35,4,14,Hours,1,0,,0,white,,male,,,,0
2946,36,5,14,Hours,1,1,,0,asian,,male,,,,0
2946,37,7,2,Hours,1,1,,0,white,,female,,,,0
2946,38,5,,,1,0,,0,white,,female,,,,0
2946,39,3,17,Hours,1,0,,0,white,,female,,,,0
2946,40,2,,,1,0,,1,white,,female,,,,0
2946,41,4,,,0,1,,0,,,,suggested,,,0
2946,42,5,,,0,1,,0,,,,,,,0
2946,43,5,22,Hours,1,0,,0,asian,,female,,,,0
2946,44,6,,,0,1,,0,,,,,,,0
2946,45,2,,,1,1,,0,asian,,female,,,,0
2946,46,7,23,Hours,0,1,,0,,,,covid info,,,0
2946,47,6,4,Hours,1,0,,1,Black or African American,,female,,,,0
2946,48,2,17,Hours,1,0,,0,white,hispanic,female,,,,0
2946,49,5,,,0,1,,0,,,,suggested,,,0
2946,50,3,8,Hours,1,0,,0,white,,female,,,,0
2946,51,5,,,1,0,,0,white,,female,,,,0
2946,52,5,,,1,0,,0,hispanic,,male,suggested,,,0
2946,53,2,,,1,1,,0,white,,female,,,,0
2946,54,4,,,1,0,,0,Black or African American,,male,suggested,,,0
2946,55,3,4,Hours,1,0,,0,white,,female,,,,0
2946,56,4,6,Hours,1,0,,0,white,,male,,,,0
2946,57,5,,,0,1,,0,,,,,,,0
2946,58,3,,,1,0,,0,white,,female,,,,0
2946,59,6,,,0,1,,0,,,,,,,0
2946,60,6,,,1,1,,0,white,,male,,,,0
5906,1,5,22,Hours,1,1,,0,White,,Male,,,,0
5906,2,7,3,Hours,1,0,,0,Black or African American,,Female,,,,0
5906,3,7,14,Minutes,0,0,,0,,,,,,,0
5906,4,2,2,Hours,1,0,,0,White,,Non-binary,,,,0
5906,5,6,12,Hours,1,1,,0,,,,Unidentifiable,,,0
5906,6,5,17,Hours,1,1,,0,White,,Female,,,,0
5906,7,6,5,Hours,1,0,,0,White,,Male,,,,0
5906,8,3,18,Hours,0,0,,0,,,,Suggested,,,0
5906,9,5,17,Hours,1,0,,0,Hispanic,,Female,,,,0
5906,10,2,11,Minutes,1,1,,0,White,Hispanic,Female,,,,0
5906,11,1,9,Hours,1,0,,0,White,,Male,,,,0
5906,12,6,4,Hours,1,1,,0,,,,Unidentifiable,,,0
5906,13,7,11,Minutes,0,1,,0,,,,,,,0
5906,14,3,11,Hours,1,1,,0,White,,Male,,,,0
5906,15,7,30,Days,0,0,,0,,,,Suggested,,,0
5906,16,3,4,Hours,1,0,,0,Black or African American,,Female,,,,0
5906,17,7,1,Minutes,1,0,,0,White,,Female,Participant's boo,,,0
5906,18,5,14,Minutes,1,1,,0,White,,Female,,,,0
5906,19,3,2,Hours,1,1,,0,White,,Male,,,,0
5906,20,5,2,Hours,0,0,,0,,,,,,,0
5906,21,4,12,Days,0,0,,1,,,,,,,0
5906,22,7,1,Hours,1,1,,0,Asian,,Male,,,,0
5906,23,6,16,Hours,1,0,,0,White,,Female,,,,0
5906,24,3,28,Days,0,0,,1,,,,,,,0
5906,25,7,2,Hours,1,1,,0,White,,Male,,,,0
5906,26,7,20,Hours,1,1,,0,White,,Female,,,,0
5906,27,7,9,Hours,1,0,,0,White,,Female,,,,0
5906,28,6,16,Hours,1,1,,0,Asian,,Non-binary,,,,0
5906,29,3,2,Days,1,0,,0,White,,Female,,,,0
5906,30,5,5,Hours,1,1,,0,Black or African American,,Male,,,,0
5906,31,2,3,Days,1,0,,0,Asian,,Female,,,,0
5906,32,7,36,Minutes,1,0,,0,White,,Female,,,,0
5906,33,7,3,Hours,1,0,,0,Black or African American,,Non-binary,Shared Memory,,,0
5906,34,3,6,Hours,1,0,,0,White,,Female,,,,0
5906,35,7,6,Minutes,1,0,,0,White,,Non-binary,,,,0
5906,36,6,7,Minutes,1,1,,0,White,,Male,,,,0
5906,37,7,16,Hours,1,1,,0,White,,Female,,,,0
5906,38,3,3,Minutes,1,1,,0,Asian,,Female,,,,0
5906,39,7,25,Hours,1,0,,0,White,,Male,,,,0
5906,40,4,4,Days,0,0,,0,,,,,,,0
5906,41,7,4,Days,1,1,,0,Hispanic,,Non-binary,,,,0
5906,42,7,15,Hours,1,0,,0,White,,Non-binary,,,,0
5906,43,3,9,Days,1,0,,0,,,,Unidentifiable,,,0
5906,44,2,2,Days,0,0,,0,,,,,,,0
5906,45,5,8,Minutes,1,1,,0,White,,Female,,,,0
5906,46,1,1,Hours,1,1,,0,White,,Female,,,,0
5906,47,1,27,Hours,1,0,,0,White,,Female,,,,0
5906,48,6,3,Days,1,0,,0,White,,Female,,,,0
5906,49,7,4,Hours,1,0,,0,White,,Male,,,,0
5906,50,2,4,Days,1,0,,0,Asian,,Non-binary,,,,0
5906,51,2,1,Hours,1,0,,0,Black or African American,,Male,,,,0
5906,52,3,4,Days,1,0,,0,White,,Female,,,,0
5906,53,2,11,Hours,1,0,,0,Black or African American,,Female,,,,0
5906,54,7,10,Minutes,1,1,,0,Black or African American,,Female,,,,0
5906,55,7,5,Hours,1,1,,0,White,,Female,,,,0
5906,56,7,17,Hours,1,1,,0,White,,Female,,,,0
5906,57,5,14,Hours,1,1,,0,Hispanic,,Female,,,,0
5906,58,2,2,Days,1,0,,0,White,,Female,,,,0
5906,59,7,17,Hours,1,0,,0,Asian,,Non-binary,,,,0
5906,60,4,3,Minutes,1,1,,0,White,,Female,,,,0
7463,1,1,23,Hours,1,0,,0,White,,Female,,,,0
7463,2,4,14,Hours,1,0,,0,Black or African American,,Female,Like this person a lot,,,0
7463,3,1,7,Hours,1,0,,0,White,,Female,,,,0
7463,4,1,1,Hours,1,0,,0,,,,Unidentifiable,,,0
7463,5,2,4,Hours,1,0,,0,Black or African American,,Female,Like this person a lot,,,0
7463,6,3,1,Hours,1,0,,0,Black or African American,,Female,,,,0
7463,7,1,1,Hours,1,0,,0,,,,Unidentifiable,,,0
7463,8,2,4,Hours,1,0,,0,White,,Female,,,,0
7463,9,1,4,Hours,1,0,,0,White,,Male,"Memory post, adament dislike of this 'friend'",,,0
7463,10,1,5,Hours,1,0,,0,White,,Male,,,,0
7463,11,1,20,Hours,1,0,,0,White,,Male,Adament dislike of this 'friend',,,0
7463,12,1,2,Hours,1,0,,0,White,,Male,Adament dislike of this 'friend',,,0
7463,13,5,1,Hours,1,0,,0,Black or African American,,Female,Like this person a lot,,,0
7463,14,1,3,Days,1,0,,0,Asian,,Male,,,,0
7463,15,1,3,Days,1,0,,0,White,,Male,,,,0
7463,16,6,3,Days,1,0,,0,White,,Male,,,,0
7463,17,2,7,Hours,1,0,,0,White,,Female,,,,0
7463,18,1,2,Days,1,0,,0,White,,Male,,,,0
7463,19,1,18,Hours,1,0,,0,White,,Female,,,,0
7463,20,1,5,Hours,1,0,,0,White,,Female,,,,0
7463,21,1,11,Hours,1,0,,0,White,,Male,Adament dislike of this 'friend',,,0
7463,22,1,2,Days,1,0,,0,White,,Male,Adament dislike of this 'friend',,,0
7463,23,1,9,Hours,1,0,,0,White,,Female,,,,0
7463,24,1,3,Days,1,0,,0,White,,Male,Adament dislike of this 'friend',,,0
7463,25,6,2,Hours,0,0,,0,,,,,,,0
7463,26,1,11,Hours,1,0,,0,White,,Male,Adament dislike of this 'friend',,,0
7463,27,3,2,Days,1,0,,0,White,,Female,,,,0
7463,28,2,2,Days,1,0,,0,White,,Male,,,,0
7463,29,2,2,Days,1,0,,0,White,,Female,,,,0
7463,30,2,2,Days,1,0,,0,White,,Male,,,,0
7463,31,5,3,Days,1,0,,0,Black or African American,,Female,,,,0
7463,32,4,4,Hours,1,0,,0,White,,Female,,,,0
7463,33,5,3,Days,1,0,,0,White,,Male,,,,0
7463,34,5,3,Days,1,0,,0,White,,Male,,,,0
7463,35,2,11,Hours,1,0,,0,White,,Male,,,,0
7463,36,6,3,Days,1,0,,0,White,,Female,,,,0
7463,37,1,24,Hours,1,0,,0,White,,Male,,,,0
7463,38,2,3,Days,1,0,,0,American Indian or Alaska Native,,Male,,,,0
7463,39,1,5,Hours,1,0,,0,White,,Female,,,,0
7463,40,1,3,Days,1,0,,0,Black or African American,,Female,,,,0
7463,41,1,2,Days,1,0,,0,White,,Male,,,,0
7463,42,2,3,Days,1,0,,0,White,,Female,,,,0
7463,43,1,3,Days,1,0,,0,White,,Male,,,,0
7463,44,3,2,Days,1,0,,0,White,,Female,,,,0
7463,45,3,3,Days,1,0,,0,White,,Female,,,,0
7463,46,2,2,Days,1,0,,0,White,,Male,,,,0
7463,47,1,3,Hours,1,0,,0,White,,Male,,,,0
7463,48,3,1,Hours,1,0,,0,White,,Male,,,,0
7463,49,3,26,Hours,1,0,,0,White,,Male,,,,0
7463,50,4,7,Hours,1,0,,0,White,,Male,,,,0
7463,51,1,11,Hours,1,0,,0,White,,Male,Adament dislike of this 'friend',,,0
7463,52,2,11,Hours,1,0,,0,White,,Male,Adament dislike of this 'friend',,,0
7463,53,1,28,Hours,1,0,,0,White,,Male,,,,0
7463,54,6,24,Hours,1,0,,0,White,,Female,,,,0
7463,55,5,17,Hours,1,0,,0,Black or African American,,Female,,,,0
7463,56,1,3,Days,1,0,,0,White,,Male,,,,0
7463,57,1,11,Hours,1,0,,0,White,,Male,Adament dislike of this 'friend',,,0
7463,58,1,2,Days,1,0,,0,White,,Male,,,,0
7463,59,2,2,Hours,1,0,,0,White,,Female,,,,0
7463,60,6,4,Days,1,0,,0,White,,Male,,,,0
4668,1,3,22,Hours,1,1,,0,Asian,,Male,,,,0
4668,2,5,1,Days,1,1,,0,Asian,,Male,,,,0
4668,3,5,2,Hours,1,1,,0,White,,Male,,,,0
4668,4,6,23,Hours,1,1,,0,White,,Male,,,,0
4668,5,4,1,Days,1,1,,0,Hispanic,,Male,,,,0
4668,6,2,1,Days,1,1,,0,Asian,,Female,,,,0
